s34-007038	Ég hygg að við gætum öll tekið undir slíkar almennar aðvaranir.	t002915	ég hygg að við gætum öll tekið undir slíkar almennar aðvaranir
s34-007039	Einnig má nefna þegar annað eða bæði eiga í persónulegum vanda sem smám saman litar samskiptin í sambúðinni.	t003675	einnig má nefna þegar annað eða bæði eiga í persónulegum vanda sem smám saman litar samskiptin í sambúðinni
s34-007040	En skattpíningin og niðurgreiðslurnar hafa reynst skammgóður vermir í baráttunni gegn verðbólgu.	t004603	en skattpíningin og niðurgreiðslurnar hafa reynst skammgóður vermir í baráttunni gegn verðbólgu
s34-007041	Úti var byrjað að dimma, hún sá það, umhverfið var að leysast upp, heimurinn dofnaði og smækkaði niður í eina rödd í eyranu á henni.	t015941	úti var byrjað að dimma hún sá það umhverfið var að leysast upp heimurinn dofnaði og smækkaði niður í eina rödd í eyranu á henni
s34-007042	Við höfðum reynslu undanfarinna ára til vitnis um þetta.	t016458	við höfðum reynslu undanfarinna ára til vitnis um þetta
s34-007043	Í ullariðnaðinum eru ýmsar blikur á lofti, sérstaklega vegna íblöndunar með erlendri ull.	t009421	í ullariðnaðinum eru ýmsar blikur á lofti sérstaklega vegna íblöndunar með erlendri ull
s34-007044	Hún nagaði neglurnar en hann var allur á iði.	t008260	hún nagaði neglurnar en hann var allur á iði
s34-007045	Kristjáns Björnssonar, sóknarprests í Vestmannaeyjum.	t010092	kristjáns björnssonar sóknarprests í vestmannaeyjum
s34-007046	Þetta sé auðvitað algjört bull.	t021007	þetta sé auðvitað algjört bull
s34-007047	Undir morgun drattaðist hann upp stigann, hnaut og bölvaði.	t015802	undir morgun drattaðist hann upp stigann hnaut og bölvaði
s34-007048	Það er ekki haldin skrá yfir þetta.	t017300	það er ekki haldin skrá yfir þetta
s34-007049	Ef textinn hrífur kallar gamall texti á sömu vinnubrögð og nýr.	t002212	ef textinn hrífur kallar gamall texti á sömu vinnubrögð og nýr
s34-007050	Utanaðkomandi aðilar mundu aldrei finna þá lausn sem duga mundi á þessu svæði.	t015901	utanaðkomandi aðilar mundu aldrei finna þá lausn sem duga mundi á þessu svæði
s34-007051	Smám saman virtist hann ná sér aftur á strik.	t014299	smám saman virtist hann ná sér aftur á strik
s34-007052	Ég hafði gengið í hring og bekkurinn sem ég hafði lagst á var í garðinum hans.	t002648	ég hafði gengið í hring og bekkurinn sem ég hafði lagst á var í garðinum hans
s34-007053	Þá borðaði hann vel og fannst mikið gott að fá eitthvað sætt í eftirrétt.	t017044	þá borðaði hann vel og fannst mikið gott að fá eitthvað sætt í eftirrétt
s34-007054	Og þótt maður segi ekki að nauðgun sé kynlíf, þá tengist hún þó sannarlega kynhvötinni.	t012539	og þótt maður segi ekki að nauðgun sé kynlíf þá tengist hún þó sannarlega kynhvötinni
s34-007055	Sendingin svo sem ágæt hjá Gylfa.	t013669	sendingin svo sem ágæt hjá gylfa
s34-007056	Auk lofsöngsins sjálfs heyrist svokallað andstef við hann.	t001330	auk lofsöngsins sjálfs heyrist svokallað andstef við hann
s34-007057	Ég vil fagna því að sá úrskurður, sem nú hefur verið lesinn, liggur fyrir.	t003431	ég vil fagna því að sá úrskurður sem nú hefur verið lesinn liggur fyrir
s34-007058	Síðan mjakaðist Blái engillinn af stað aftur.	t013797	síðan mjakaðist blái engillinn af stað aftur
s34-007059	Hann teygði sig í hnúðinn og opnaði skápinn upp á gátt.	t006943	hann teygði sig í hnúðinn og opnaði skápinn upp á gátt
s34-007060	Ég hafði líka séð hann á orlofsdeild póststofunnar.	t002651	ég hafði líka séð hann á orlofsdeild póststofunnar
s34-007061	Við erum að binda skattfé unga fólksins okkar, barnanna.	t016343	við erum að binda skattfé unga fólksins okkar barnanna
s34-007062	Þessu bréfi fylgir símskeyti frá Bjarna Guðnasyni svo og kjörbréf Maríönnu Friðjónsdóttur.	t020493	þessu bréfi fylgir símskeyti frá bjarna guðnasyni svo og kjörbréf maríönnu friðjónsdóttur
s34-007063	Sérstaklega virtist sem Hjörvari liði illa.	t013698	sérstaklega virtist sem hjörvari liði illa
s34-007064	Búast má við að þessu úrræði yrði að jafnaði beitt áður en til aðfarar kæmi.	t001894	búast má við að þessu úrræði yrði að jafnaði beitt áður en til aðfarar kæmi
s34-007065	Og jafnvel tengslin við okkur foreldrana höfðu meira og minna verið torræð.	t012305	og jafnvel tengslin við okkur foreldrana höfðu meira og minna verið torræð
s34-007066	Það sem er almennt viðurkennt á einum tíma kann að vera annað en það sem er almennt viðurkennt á öðrum.	t018243	það sem er almennt viðurkennt á einum tíma kann að vera annað en það sem er almennt viðurkennt á öðrum
s34-007067	Greinilegt var að Bergljót hafði marga eiginleika foreldra sinna.	t005997	greinilegt var að bergljót hafði marga eiginleika foreldra sinna
s34-007068	Já, þeir eru sjaldnast uppá það hráa, hundarnir nútildags.	t009612	já þeir eru sjaldnast uppá það hráa hundarnir nútildags
s34-007069	Henni þótti gaman að hlusta á hljómsveitina og langaði til að dansa en troðningurinn varð fljótlega svo mikill að hún kom sér heim.	t007349	henni þótti gaman að hlusta á hljómsveitina og langaði til að dansa en troðningurinn varð fljótlega svo mikill að hún kom sér heim
s34-007070	Úrvalið í Skífunni var svo mikið að ég vissi eiginlega ekki hvar ég átti að byrja.	t015890	úrvalið í skífunni var svo mikið að ég vissi eiginlega ekki hvar ég átti að byrja
s34-007071	Hann lét sér fátt um finnast.	t006715	hann lét sér fátt um finnast
s34-007072	Þetta er skiljanlegt en átakanlegt.	t020784	þetta er skiljanlegt en átakanlegt
s34-007073	Í fornum bókmenntum vorum segir frá skemmtilegu atviki úr ævi hans.	t009013	í fornum bókmenntum vorum segir frá skemmtilegu atviki úr ævi hans
s34-007074	Samt er þar margt ósagt.	t013481	samt er þar margt ósagt
s34-007075	Nú er liðið á þriðja áratug síðan hann hvarf úr þingsal eftir merkan starfsferil.	t011902	nú er liðið á þriðja áratug síðan hann hvarf úr þingsal eftir merkan starfsferil
s34-007076	Við sendum þá póstkort inn á hvert heimili og það gerum við líka í ár.	t016591	við sendum þá póstkort inn á hvert heimili og það gerum við líka í ár
s34-007077	Það hefur verið og það verður áfram forgangsverkefni þessarar ríkisstjórnar að sporna gegn auknu atvinnuleysi.	t018026	það hefur verið og það verður áfram forgangsverkefni þessarar ríkisstjórnar að sporna gegn auknu atvinnuleysi
s34-007078	Þetta mál verði síst leyst með upphrópunum og æsingi.	t020974	þetta mál verði síst leyst með upphrópunum og æsingi
s34-007079	Það er kannske úrræði út af fyrir sig.	t017443	það er kannske úrræði út af fyrir sig
s34-007080	Vinir góðir, yfirbugisti ekki því ég mun ávallt hjálpa yður.	t016849	vinir góðir yfirbugisti ekki því ég mun ávallt hjálpa yður
s34-007081	Afhverju eru þið að þessu, ég mun ekki stöðva þótt þið bugið mig!	t000400	afhverju eru þið að þessu ég mun ekki stöðva þótt þið bugið mig
s34-007082	Hán hefur búið í Heimari-þverá frá því á fjórða áratug seinustu aldar.	t006312	hán hefur búið í heimari þverá frá því á fjórða áratug seinustu aldar
s34-007083	Á meðan beðið var eftir aðstoð hótaði Bruno okkur nokkrum sinnum.	t000822	á meðan beðið var eftir aðstoð hótaði bruno okkur nokkrum sinnum
s34-007084	Það er kannske ætlunin, að þetta verði sameignarfyrirtæki.	t017432	það er kannske ætlunin að þetta verði sameignarfyrirtæki
s34-007085	Þeir einu sem hafi tekið þátt í barsmíðum hafi verið Kaj og Smári.	t020060	þeir einu sem hafi tekið þátt í barsmíðum hafi verið kaj og smári
s34-007086	Þau rit hafa fáir sænskir sagnfræðingar í hávegum, svo ekki sé fastar að orði kveðið.	t019686	þau rit hafa fáir sænskir sagnfræðingar í hávegum svo ekki sé fastar að orði kveðið
s34-007087	Nei, hér er eitthvað forskrúfað.	t011609	nei hér er eitthvað forskrúfað
s34-007088	Kristján endurtekur: „Sem miðstöð altso innanlandsflugs“.	t010089	kristján endurtekur sem miðstöð altso innanlandsflugs
s34-007089	Þeir Nikolaj hafi síðan ekið að Hafnarfjarðarhöfn, þar hafi Nikolaj farið um borð.	t020182	þeir nikolaj hafi síðan ekið að hafnarfjarðarhöfn þar hafi nikolaj farið um borð
s34-007090	Mér líður vel og ég nenni ekkert að pæla meira í því.	t011186	mér líður vel og ég nenni ekkert að pæla meira í því
s34-007091	Þarna skilur á milli feigs og ófeigs.	t019370	þarna skilur á milli feigs og ófeigs
s34-007092	Vinátta þeirra var einlæg og sönn meðan báðir lifðu.	t016843	vinátta þeirra var einlæg og sönn meðan báðir lifðu
s34-007093	Tjóns á búfé og afurðum búfjár.	t015402	tjóns á búfé og afurðum búfjár
s34-007094	Það er þó eitt sem þarf að árétta.	t017801	það er þó eitt sem þarf að árétta
s34-007095	Hvort sem það er tilviljun eða ekki, þá kom þessi fyrsta ljóðabók út á hvörfum í rithöfundarferlinum.	t008892	hvort sem það er tilviljun eða ekki þá kom þessi fyrsta ljóðabók út á hvörfum í rithöfundarferlinum
s34-007096	Í Bretlandi er þessu öfugt farið.	t008948	í bretlandi er þessu öfugt farið
s34-007097	Nema allt þetta í senn sé hneykslanlegt.	t011711	nema allt þetta í senn sé hneykslanlegt
s34-007098	Finnur var ekki orðinn fimm ára þegar við fluttum til Íslands.	t005275	finnur var ekki orðinn fimm ára þegar við fluttum til íslands
s34-007099	Skóladagurinn var lengi að líða og Ásta gat alls ekki einbeitt sér.	t014148	skóladagurinn var lengi að líða og ásta gat alls ekki einbeitt sér
s34-007100	Kaupþing er stærsti kröfuhafinn í þrotabú Pennans.	t009906	kaupþing er stærsti kröfuhafinn í þrotabú pennans
s34-007101	Þau eru ekki til í upptökum, nema tónleikaupptökum.	t019558	þau eru ekki til í upptökum nema tónleikaupptökum
s34-007102	Og þeir taka saman pjönkur sínar og fara.	t012514	og þeir taka saman pjönkur sínar og fara
s34-007103	Matthías hafði búið erlendis árum saman og bar oft saman verðlag og veðurfar þegar hann spjallaði við Sigþrúði í garðinum eða á stéttinni.	t010864	matthías hafði búið erlendis árum saman og bar oft saman verðlag og veðurfar þegar hann spjallaði við sigþrúði í garðinum eða á stéttinni
s34-007104	Hann var ungur maður, á þrítugsaldri, og hafði víst bara lokið landsprófi en víst fengið mjög háa einkunn á því.	t007067	hann var ungur maður á þrítugsaldri og hafði víst bara lokið landsprófi en víst fengið mjög háa einkunn á því
s34-007105	Hvernig ætla menn að útfæra þessa nýju hagfræðikenningu um hækkun ríkisútgjalda?	t008751	hvernig ætla menn að útfæra þessa nýju hagfræðikenningu um hækkun ríkisútgjalda
s34-007106	Við áttum flug á þriðjudag og svo aftur í dag.	t016300	við áttum flug á þriðjudag og svo aftur í dag
s34-007107	Um tíma átti Kúba bakhjarl í Venesúela.	t015741	um tíma átti kúba bakhjarl í venesúela
s34-007108	Er gúmmíhjól í sjódælu vélarinnar?	t004931	er gúmmíhjól í sjódælu vélarinnar
s34-007109	Tala nú ekki um ef þær kosta of mikla vinnu, enginn tími, fjölskyldan minna saman, allir þreyttir og að auki þarf að taka stór lán.	t015157	tala nú ekki um ef þær kosta of mikla vinnu enginn tími fjölskyldan minna saman allir þreyttir og að auki þarf að taka stór lán
s34-007110	Fyrri ríkisstjórn ætlaði að hækka gjaldið tvöfalt meira.	t005757	fyrri ríkisstjórn ætlaði að hækka gjaldið tvöfalt meira
s34-007111	Þó kemur fram að engar konur sitja í tveimur nefndum Hagstofu Íslands.	t021236	þó kemur fram að engar konur sitja í tveimur nefndum hagstofu íslands
s34-007112	Við þetta létti okkur mjög.	t016773	við þetta létti okkur mjög
s34-007113	Maðurinn hljóp á brott er hann hafði náð töskunni af konunni.	t010616	maðurinn hljóp á brott er hann hafði náð töskunni af konunni
s34-007114	Að gera heimildarmynd um ferðir Ólafs Ragnars á Indlandi.	t000123	að gera heimildarmynd um ferðir ólafs ragnars á indlandi
s34-007115	Annars á Kristján Hreinsson flesta texta plötunnar.	t000925	annars á kristján hreinsson flesta texta plötunnar
s34-007116	Hver er leiðtoginn í Kópavogi?	t008683	hver er leiðtoginn í kópavogi
s34-007118	Kjarni málsins er samt sá, að þetta er ekkert höfuðatriði í þessu máli.	t009958	kjarni málsins er samt sá að þetta er ekkert höfuðatriði í þessu máli
s34-007119	Þess vegna vilji karlmenn gjarnan koma sér hjá hvers kyns átökum í sambúð.	t020564	þess vegna vilji karlmenn gjarnan koma sér hjá hvers kyns átökum í sambúð
s34-007120	Sex kíló að þessu sinni.	t013733	sex kíló að þessu sinni
s34-007122	Heldur þú að áhugi dugi?	t007280	heldur þú að áhugi dugi
s34-007123	Þau voru því öll kærð.	t019742	þau voru því öll kærð
s34-007124	Þau hlógu og klöppuðu saman lófunum.	t019620	þau hlógu og klöppuðu saman lófunum
s34-007126	Í lífsgæðakapphlaupi nútímans verða auglýsendur sífellt bíræfnari.	t009128	í lífsgæðakapphlaupi nútímans verða auglýsendur sífellt bíræfnari
s34-007127	Flestir hrekjast austur á bóginn.	t005396	flestir hrekjast austur á bóginn
s34-007128	Helgi Ólafsson stórmeistari tekur til máls: „Sko, augu alheimsins beinast núna að Alþingi, hvað þessi stofnun gerir“.	t007292	helgi ólafsson stórmeistari tekur til máls sko augu alheimsins beinast núna að alþingi hvað þessi stofnun gerir
s34-007129	Skóg kaldra verksmiðjustrompa ber við djúpbláan himin.	t014141	skóg kaldra verksmiðjustrompa ber við djúpbláan himin
s34-007130	Hvað á svona pukur að þýða?	t008545	hvað á svona pukur að þýða
s34-007131	Bak við skenkinn, sagði karlinn.	t001500	bak við skenkinn sagði karlinn
s34-007132	Það eru ýmsir vinklar á málum.	t017743	það eru ýmsir vinklar á málum
s34-007133	Ég er ósköp hræddur um það.	t002491	ég er ósköp hræddur um það
s34-007134	Það er ekkert pukur í þessu máli.	t017271	það er ekkert pukur í þessu máli
s34-007135	Því verður allt aumkunarvert og auðvirðilegt sem dæmi.	t021655	því verður allt aumkunarvert og auðvirðilegt sem dæmi
s34-007136	Næsta útgáfa var sú að sumt mætti selja með pínulitlum afslætti.	t011506	næsta útgáfa var sú að sumt mætti selja með pínulitlum afslætti
s34-007137	Áhlaup okkar á hnúkinn hófst hins vegar ekki fyrr en klukkan sautján.	t000528	áhlaup okkar á hnúkinn hófst hins vegar ekki fyrr en klukkan sautján
s34-007138	Tvö búnt ferskt estragon saxað	t015582	tvö búnt ferskt estragon saxað
s34-007139	Distuútgerðin rekur skip hér og þar um allan heim.	t002014	distuútgerðin rekur skip hér og þar um allan heim
s34-007140	Taumhald á bönkunum er í handaskolum.	t015191	taumhald á bönkunum er í handaskolum
s34-007141	Verðmætaaukning á hvert veitt kíló tvöfaldaðist.	t016219	verðmætaaukning á hvert veitt kíló tvöfaldaðist
s34-007142	En hróp voru gerð að Eygló úr salnum.	t004367	en hróp voru gerð að eygló úr salnum
s34-007143	Menn voru að taka saman pjönkur sínar og búa sig til heimferðar.	t011084	menn voru að taka saman pjönkur sínar og búa sig til heimferðar
s34-007144	Þar eignaðist hún heimili, einstakan mann, Ármann Jóhannsson, og tvö óskabörn, þau Jóhann og Ernu.	t019160	þar eignaðist hún heimili einstakan mann ármann jóhannsson og tvö óskabörn þau jóhann og ernu
s34-007145	Eygló Ósk komst sömuleiðis í úrslit.	t005091	eygló ósk komst sömuleiðis í úrslit
s34-007146	Hjuggu þau eftir svörum.	t007719	hjuggu þau eftir svörum
s34-007147	Ólafur sé ekki sá eini sem sé hæfur.	t012617	ólafur sé ekki sá eini sem sé hæfur
s34-007148	Reykjavík Loftbrú kemur til móts við feðgana varðandi flugið.	t013120	reykjavík loftbrú kemur til móts við feðgana varðandi flugið
s34-007149	Hefurðu einhvern tíma pælt í því?	t007193	hefurðu einhvern tíma pælt í því
s34-007150	Ég læt hann ekki trufla þessar nýju pælingar mínar.	t002975	ég læt hann ekki trufla þessar nýju pælingar mínar
s34-007151	Par á áttundu holu Enn eitt parið hjá Ólafíu.	t012878	par á áttundu holu enn eitt parið hjá ólafíu
s34-007152	Þuríður tekur í sama streng.	t021500	þuríður tekur í sama streng
s34-007153	Þá fór hann til Katar til að hitta sjeikinn.	t018882	þá fór hann til katar til að hitta sjeikinn
s34-007154	Þú getur farið í flugvél kringum hnöttinn.	t021445	þú getur farið í flugvél kringum hnöttinn
s34-007155	Milli sjötugs og áttræðs vaknar kynhvötin aftur.	t011328	milli sjötugs og áttræðs vaknar kynhvötin aftur
s34-007156	Þetta geta allt verið mjög áhugaverðar pælingar.	t020900	þetta geta allt verið mjög áhugaverðar pælingar
s34-007157	Við höfum séð fólki misþyrmt.	t016484	við höfum séð fólki misþyrmt
s34-007158	Verst er kjörsókn unga fólksins.	t016261	verst er kjörsókn unga fólksins
s34-007159	Þar verða þau til sölu hjá Eymundsson.	t019471	þar verða þau til sölu hjá eymundsson
s34-007160	Því næst tóku þau peninga og hlupu á brott.	t021627	því næst tóku þau peninga og hlupu á brott
s34-007161	Vill kanna hvort fólki með fölsuð bréf sé hleypt í gegn	t016834	vill kanna hvort fólki með fölsuð bréf sé hleypt í gegn
s34-007162	Hryðjuverkaógnin er þó illa skilgreind.	t007915	hryðjuverkaógnin er þó illa skilgreind
s34-007163	Við eigum að draga lærdóm af hruninu.	t016325	við eigum að draga lærdóm af hruninu
s34-007164	Tveir Eyjapeyjar, Þorsteinn Hallgrímsson og David James.	t015560	tveir eyjapeyjar þorsteinn hallgrímsson og david james
s34-007165	Perur með gráðosti og hnetum	t012894	perur með gráðosti og hnetum
s34-007166	Margt er enn á huldu um sjeikinn sjálfan.	t010827	margt er enn á huldu um sjeikinn sjálfan
s34-007167	Sveinn leit til Bogga sem þuldi nefmæltur vegna hnoðrans í nösinni.	t014872	sveinn leit til bogga sem þuldi nefmæltur vegna hnoðrans í nösinni
s34-007168	Kollhnísar þykja góð æfing til að auka jafnvægi og samhæfingu.	t009998	kollhnísar þykja góð æfing til að auka jafnvægi og samhæfingu
s34-007169	Nær óhugsandi er að eldgos í Heimaey kæmi mönnum gjörsamlega að óvörum í dag.	t011494	nær óhugsandi er að eldgos í heimaey kæmi mönnum gjörsamlega að óvörum í dag
s34-007170	Fúsk hér og þar og alls staðar	t005672	fúsk hér og þar og alls staðar
s34-007171	Þilið fauk framan af bæjardyrunum.	t021171	þilið fauk framan af bæjardyrunum
s34-007172	Tvö hús sprungu í tætlur.	t015597	tvö hús sprungu í tætlur
s34-007173	Handarbökin voru loðin fram á hnúa.	t006304	handarbökin voru loðin fram á hnúa
s34-007174	Hjá þeim er þetta lífsnautn, hjá okkur þunglyndislegt próblem.	t007683	hjá þeim er þetta lífsnautn hjá okkur þunglyndislegt próblem
s34-007175	Sprengiefnið var í sjö tunnum.	t014398	sprengiefnið var í sjö tunnum
s34-007176	Hnútan kemur á kinnbein Árna svo kjálkinn brotnaði í stykki.	t007795	hnútan kemur á kinnbein árna svo kjálkinn brotnaði í stykki
s34-007177	Björn Oddsson hjá Jarðvísindastofnun H.Í. flaug yfir gosið í morgun.	t001687	björn oddsson hjá jarðvísindastofnun h í flaug yfir gosið í morgun
s34-007178	En það er af og frá að verið sé að taka Jesú úr jólunum.	t004689	en það er af og frá að verið sé að taka jesú úr jólunum
s34-007179	Öll úrslit dagsins má sjá hér að neðan.	t012673	öll úrslit dagsins má sjá hér að neðan
s34-007180	Á sunnudeginum keppir svo Jóhannes Gauti.	t001175	á sunnudeginum keppir svo jóhannes gauti
s34-007181	Á hverju ári tuða ég yfir því sama.	t000543	á hverju ári tuða ég yfir því sama
s34-007182	En ef það snjóar er þarna hnéhár snjór á köflum.	t004182	en ef það snjóar er þarna hnéhár snjór á köflum
s34-007183	Tókýó ætti eftir að verða allt öðruvísi en hingað til.	t015424	tókýó ætti eftir að verða allt öðruvísi en hingað til
s34-007184	Það er enginn ofrausn í áætluninni sem slíkri.	t017338	það er enginn ofrausn í áætluninni sem slíkri
s34-007185	Þetta var honum svo hjartnæmt.	t021082	þetta var honum svo hjartnæmt
s34-007186	Það er bókaútgáfan Hólar, sem gefur bókina út.	t017228	það er bókaútgáfan hólar sem gefur bókina út
s34-007187	Lítil hrina fylgdi í kjölfarið.	t010433	lítil hrina fylgdi í kjölfarið
s34-007188	Á Landspítalanum hefur maursins þó ekki orðið vart þar sem sjúklingar eru.	t000585	á landspítalanum hefur maursins þó ekki orðið vart þar sem sjúklingar eru
s34-007189	Svín eru ekki óþrifalegar skepnur ef þau fá nóg pláss.	t014893	svín eru ekki óþrifalegar skepnur ef þau fá nóg pláss
s34-007190	Það á ekki að dæma fólk á grundvelli kynhneigðar.	t017059	það á ekki að dæma fólk á grundvelli kynhneigðar
s34-007191	Öll hjúkrunarrými verða hins vegar opin.	t012654	öll hjúkrunarrými verða hins vegar opin
s34-007192	Þótt upp þær stundum hefji hramm, ei hræðslu þeirra gnöldur.	t021314	þótt upp þær stundum hefji hramm ei hræðslu þeirra gnöldur
s34-007193	Lirfur fiðrildanna éta blöð trjánna og mynda sér bú úr þeim.	t010420	lirfur fiðrildanna éta blöð trjánna og mynda sér bú úr þeim
s34-007194	Um þriðjungur loðnukvótans er hjá útgerðum í Vestmannaeyjum.	t015787	um þriðjungur loðnukvótans er hjá útgerðum í vestmannaeyjum
s34-007195	Þú sást sko um að hafa mig pattaralega.	t021503	þú sást sko um að hafa mig pattaralega
s34-007196	En hún er ekki gegnsæ kúla, heldur perla sem táknar upphaf lífsins.	t004370	en hún er ekki gegnsæ kúla heldur perla sem táknar upphaf lífsins
s34-007197	Einn sagðist hafa gengið út í hléi.	t003719	einn sagðist hafa gengið út í hléi
s34-007198	Á Landspítalanum hefur maursins ekki orðið vart þar sem sjúklingar eru.	t000583	á landspítalanum hefur maursins ekki orðið vart þar sem sjúklingar eru
s34-007199	Það er þó kannski ekki alveg svo einfalt.	t017803	það er þó kannski ekki alveg svo einfalt
s34-007200	Hermt er að páfi hyggist náða hann.	t007462	hermt er að páfi hyggist náða hann
s34-007201	Sumir hafa ævinlega getað keypt og eytt eftir eigin geðþótta.	t014736	sumir hafa ævinlega getað keypt og eytt eftir eigin geðþótta
s34-007202	Túristar hröktust um í norðanbálinu.	t015524	túristar hröktust um í norðanbálinu
s34-007203	Rannsóknir síðustu ára sýna æ hraðari rýrnun þeirra.	t013068	rannsóknir síðustu ára sýna æ hraðari rýrnun þeirra
s34-007204	Sýning Messíönu Tómasdóttur lýkur um helgina í Galleríi Stöðlakoti.	t015112	sýning messíönu tómasdóttur lýkur um helgina í galleríi stöðlakoti
s34-007205	Enn er þó einn leikur eftir gegn Austurríki á miðvikudag.	t004507	enn er þó einn leikur eftir gegn austurríki á miðvikudag
s34-007206	Ég, sko, það er ekki til.	t003180	ég sko það er ekki til
s34-007207	Þar af leiðandi eru þeir mér ónýtir sko til kjöts.	t019138	þar af leiðandi eru þeir mér ónýtir sko til kjöts
s34-007209	Það hleypur strax á milljörðum og jafnvel tugum milljarða.	t018049	það hleypur strax á milljörðum og jafnvel tugum milljarða
s34-007211	Í smærri götum er mikil hálka og hálf ófært vegna íss og vatnselgs.	t009372	í smærri götum er mikil hálka og hálf ófært vegna íss og vatnselgs
s34-007212	Við það hlæja bæði Pétur og Einar.	t016750	við það hlæja bæði pétur og einar
s34-007213	Gosmökkurinn frá Eyjafjallajökli færist nú óðfluga austur á bóginn.	t005975	gosmökkurinn frá eyjafjallajökli færist nú óðfluga austur á bóginn
s34-007214	Nansý hlaut fjóra vinninga, vann þrjár skákir og gerði tvö jafntefli.	t011543	nansý hlaut fjóra vinninga vann þrjár skákir og gerði tvö jafntefli
s34-007215	Þetta var tómt rugl og vitleysa, segi ég.	t021106	þetta var tómt rugl og vitleysa segi ég
s34-007216	Jú, auðvitað veit ég það.	t009706	jú auðvitað veit ég það
s34-007217	Ég efa að það sé til.	t002417	ég efa að það sé til
s34-007218	Um þetta eru óhrekjandi skjalfest gögn fyrir hendi hér í þinginu.	t015774	um þetta eru óhrekjandi skjalfest gögn fyrir hendi hér í þinginu
s34-007219	Ef ég man rétt eru einungis tvö eftir á hlutabréfamarkaðnum.	t002124	ef ég man rétt eru einungis tvö eftir á hlutabréfamarkaðnum
s34-007220	Ég tók fram diska, glös og hnífapör og lagði á borð eins og ég var vön.	t003268	ég tók fram diska glös og hnífapör og lagði á borð eins og ég var vön
s34-007221	Það eru jólagjafirnar sko, það er ekkert annað.	t017688	það eru jólagjafirnar sko það er ekkert annað
s34-007222	Þau þola þetta frumvarp ekki.	t019746	þau þola þetta frumvarp ekki
s34-007223	Húsvíkingar vilja líka ólmir fá álver.	t008512	húsvíkingar vilja líka ólmir fá álver
s34-007224	Jú, hann ætlaði sko að sjá um það.	t009715	jú hann ætlaði sko að sjá um það
s34-007225	Hann væri hughraustur og hefði það ágætt.	t006969	hann væri hughraustur og hefði það ágætt
s34-007226	Jafnt var í leikhléi og í seinni hálfleik var bætt í.	t009561	jafnt var í leikhléi og í seinni hálfleik var bætt í
s34-007227	Ekki tókst að lífga mennina við.	t004001	ekki tókst að lífga mennina við
s34-007228	Sé próf tekið á sjálfskiptan bíl eru ökuréttindin takmörkuð við slíka bíla.	t013678	sé próf tekið á sjálfskiptan bíl eru ökuréttindin takmörkuð við slíka bíla
s34-007229	Það gerðist fyrir nokkru og féll þá á hlöðu.	t017904	það gerðist fyrir nokkru og féll þá á hlöðu
s34-007230	En slys geta samt ennþá gerst.	t004609	en slys geta samt ennþá gerst
s34-007231	Dalla Þórðardóttir, sóknarprestur í Miklabæ, prédikar.	t001958	dalla þórðardóttir sóknarprestur í miklabæ prédikar
s34-007232	Listinn sé hjá lögreglunni.	t010426	listinn sé hjá lögreglunni
s34-007233	Ég hélt að flestir rithöfundar væru skítblankir?	t002854	ég hélt að flestir rithöfundar væru skítblankir
s34-007234	Pólitísk prinsipp eru af ýmsum toga.	t012922	pólitísk prinsipp eru af ýmsum toga
s34-007235	Dómstóll í Ósló tilkynnti þetta í dag.	t002026	dómstóll í ósló tilkynnti þetta í dag
s34-007236	En þeir eru svo margir, pinklarnir sem búið er að hengja á húseigendur.	t004819	en þeir eru svo margir pinklarnir sem búið er að hengja á húseigendur
s34-007237	Að hluta til byggist þessi áætlun á óskhyggju.	t000144	að hluta til byggist þessi áætlun á óskhyggju
s34-007238	Dómnefnd var skipuð fulltrúum frá Bandaríkjunum, Kanada, Venesúela, Indlandi og Túnis.	t002022	dómnefnd var skipuð fulltrúum frá bandaríkjunum kanada venesúela indlandi og túnis
s34-007239	Þau héngu bara heima hjá sér.	t019610	þau héngu bara heima hjá sér
s34-007240	Það er ekki bundið upp á kíló eða gramm.	t017288	það er ekki bundið upp á kíló eða gramm
s34-007241	Svo ég var send heim.	t014926	svo ég var send heim
s34-007242	Fulltrúar stríðandi fylkinga í Kongó ætla að undirrita nýtt friðarsamkomulag á morgun.	t005662	fulltrúar stríðandi fylkinga í kongó ætla að undirrita nýtt friðarsamkomulag á morgun
s34-007243	Það er þverpólitískt má segja.	t017810	það er þverpólitískt má segja
s34-007244	Í svari stefndu Fríðu Maríönnu.	t009400	í svari stefndu fríðu maríönnu
s34-007245	Það er aðeins einn lítill angi þessa máls.	t017111	það er aðeins einn lítill angi þessa máls
s34-007246	Þar hlupu Vinstri grænir á sig.	t019258	þar hlupu vinstri grænir á sig
s34-007247	Tveir efstu í Mosfellsbæ héldu sínu.	t015558	tveir efstu í mosfellsbæ héldu sínu
s34-007248	Og hvaða utanríkisstefnu ætlar svona stjórn að hafa?	t012273	og hvaða utanríkisstefnu ætlar svona stjórn að hafa
s34-007249	Kröftugt, en ekki alltaf auðvelt að lesa.	t010099	kröftugt en ekki alltaf auðvelt að lesa
s34-007250	Það er þyngsta snörun hjá íslenskri konu frá upphafi.	t017835	það er þyngsta snörun hjá íslenskri konu frá upphafi
s34-007251	Allt var svo milt og mjúkt.	t000750	allt var svo milt og mjúkt
