news_id,quote
20242602755,Það var mjög tilviljunarkennt hvernig það var dæmt í dag. Því miður erum við að lenda alltof mikið í þessu í þessari deild og það er bara happa og glappa hvað kemur upp úr hattinum.
20242602755,"Mér fannst við ná að þreyta þær. Ég hafði ekki áhyggjur þegar við komumst yfir og við fengum færi til þess að loka leiknum fyrr,"
20242602757,"Á ýmsa mælikvarða er ástandið skárra, en verðbætur sýna samt viðvarandi verðbólguþrýsting sem er meiri en gengur og gerist í löndunum í kringum okkur. Það er ekki síst vegna þess að það hefur haldist betri gangur í hagkerfinu okkar,"
20242602757,"Það hefur áhrif á launaskrið og í kjölfarið harðnar samkeppnin hjá verslunum og þjónustu þar sem barist er um kúnna með minni fjárráð og neysluvilja. Þetta er að taka lengri tíma en maður vonaði,"
20242602757,"Væntingakannanir hjá fyrirtækjum og heimilum þar sem svartsýni er að aukast, minni ráðningaáform fyrirtækja, fólk er að plana færri utanlandsferðir, bílakaup og húsakaup en fyrir nokkrum fjórðungum. Kortaveltutölur sömuleiðis. Allt ber þetta að sama brunni, að það sé núna að myndast fastari rætur fyrir þessari kólnun sem Seðlabankinn var að reyna að kalla fram með hækkun vaxta þangað til í ágúst í fyrra."
20242602758,"Þetta er ekki alveg ræða sem er beint tilbúin en ég ætla að láta það flæða sem stendur mér efst í huga,"
20242602758,"Þetta er það sem ég var að segja við Einar áðan, það að fara í einhverja vegferð, elta einhverja drauma sem kunna að hljóma stjarnfræðilegir þegar þeir eru sagðir og þú veist aldrei hvort það muni takast. Það er ekki hvort þú uppfyllir þá eða náir þeim sem skiptir öllu máli, það er manneskjan sem þú verður á leiðinni þangað. Það eru hæðirnar sem þú munt finna fyrir, það eru djúpu dalirnir sem virðast svo djúpir að þú kemst aldrei upp úr þeim."
20242602758,"Bara hvatningarorð til ykkar allra. Eltið ykkar drauma, sama hverjir þeir eru. Hvort markmiðið náist eða ekki, það skiptir ekki öllu,"
20242602758,"Ég man ekki hvaða gríski heimsspekingur sagði að guðirnir öfunda okkur því við erum dauðleg. Við vitum ekki hvað mun gerast. Við höfum bara takmarkaðan tíma og hvernig við nýtum hann til að vera besta útgáfan af okkur sjálfum er í raun það sem þetta snýst allt um. Ef þetta væri allt ljóst fyrirfram, ef ég hefði vitað að ég myndi komast í úrslit á Ólympíuleikunum eða vinna þá væri þetta ekki jafn sætt að reyna að komast þangað. Stökkvið út í djúpu laugina. Áfram Ísland!"
20242602767,"Okkur þykir blasa við að maður eins og Helgi Magnús í þessu tilviki, sem hefur setið undir hótunum árum saman gagnvart sér og sinni fjölskyldu, hlýtur að hafa rétt til þess að segja satt um það sem um ræðir,"
20242602767,Okkyr þykir það sem Helgi Magnús hefur sagt ekki í neinu samhengi réttlæta þá nálgun sem ríkissaksóknari virðist viðhafa núna gagnvart honum.
20242602767,flytja inn í stórum stíl menn sem gefa ekki mikið fyrir okkar samfélagsgerð og sáttmála
20242602767,"Ég hef í sjálfu sér engar áhyggjur af því. Það er þannig að menn skipta með sér verkum í þessari stofnun, rétt eins og hjá dómstólum. Ég held því að það sé ekki alvöru vandamál í þessu samhengi, að slíkur ótti þurfi að vera uppi."
20242602767,"Augljóst að ráðherrann eigi að hafna þessari beiðni Sigríðar Friðjónsdóttur ríkissaksóknara. Það væri eðlilegast, hvort sem litið er til þess lagaramma sem um þetta gildir. Eða þess að embættismenn njóta málfrelsis. Þessi tvö atriði eru nægjanleg til þess að hafna þessari beiðni ríkissaksóknara,"
20242602767,Ríkissaksóknari hefur ekkert agavald yfir honum. Þetta er nú bara stór þáttur í þessu máli.
20242602776,"Þór/KA er geggjað lið með geggjaða þjálfara vel skipulagt og ótrúlega vel spilandi og góðar. Mér fannst frábært að ná stigi hérna í dag úr því sem komið var. Við lentum í svolítið djúpri holu, 3-1 undir, og mér fannst seinni hálfleikurinn í þessum leik bara frábær. Tindastóll betra liðið á vellinum og fyllilega skilið að ná stigi. Mér hefði fundist það ósanngjarnt ef Þór/KA hefðu unnið í dag."
20242602776,"Við búum til skiptingar sem sköpuðu þessi mörk. Við breytum engu en við setjum aðeins sóknarþenkjandi leikmenn inná. Ég er ekki viss um að það hefði endilega skilað. Allir leikmenn stóðu sig stórkostlega í þessum leik heilt yfir, frammistaðan var góð fannst mér og sérstaklega í seinni hálfleik. Mér fannst við stýra leiknum vel með og án bolta. Þriðja markið þeirra var rangstaða og átti kannski ekki að standa. Við skulum láta það liggja á milli hluta hvort þetta átti að vera víti eða ekki mér fannst við eiga þetta skilið, berjast vel og vinna vel og búa til góð færi og eiga skilið og eiga inni að ná að jafna þetta í lokin."
20242602776,Já klárlega. Þróttur er geggjað lið líka og það verður spennandi verkefni. Það er lið sem er á svipuðu róli og við. Mér fannst við áttum að vinna fyrri leikinn á móti þeim við komum svona pínu særð eftir það. Vonandi getum við byggt ofan á þessa góðu frammistöðu sem var í seinni hálfleik og búið til alls konar vesen hérna á heimavelli.
20242602783,"Eldurinn nær í kassann sem hann var með í afturdragi og var með fjörutíu tonn af þurru fiskafóðri, mjög eldfimu"
20242602783,"Við lögðum alla áherslu okkar á að slökkva í kassanum,"
20242602783,Og vorum með það þannig í fimmtán til tuttugu mínútur áður en við opnuðum vagninn.
20242602785,"Ég er bara sár og svekktur og sérstaklega vonsvikinn fyrir hönd stelpnanna að hafa endað á því að kasta frá okkur tveimur stigum hér,"
20242602785,"Tindastóll gerir vel það sem þeir gera. Þær eru sterkar í föstum leikatriðum. Við réðum illa við það. Þær skora þrjú úr föstum leikatriðum í dag og með smá aðstoð ná þær í stig hérna í dag. Við vorum klaufar í seinni hálfleik. Við hefðum getað gert betur, skorað meira og alveg haldið skipulaginu betur þótt við hefðum verið að breyta hinu og þessu. Það var „loose cannon"
20242602785,"Við vorum svolítið spjaldahrædd. Þegar leikmennirnir okkar voru farnir að fá spjöld þá vildum við ekki fara að missa menn í bönn hér að óþörfu því þú vissir aldrei hvað var að fara að gerast þegar það komu návígi eða ekki návígi, þegar eitthvað gerist eða ekki gerist. Þannig við þurftum að breyta dálítið mikið hjá okkur en við náðum bara ekki að halda þetta út og bara vel gert hjá Tindastóli og til hamingju með stigið."
20242602785,"Ég held að það hafi lýst leiknum ágætlega þessi atburðarrás. Hann sagðist hafa heyrt eitthvað sem enginn annar heyrði og gaf mér rautt og svo var hann bara leiðréttur af sínu samstarfsfólki og dró það baka. Ég veit ekki, hann var bara eitthvað illa fyrir kallaður greyið. Hann baðst afsökunar bæði á því og ef ég hann dæmdi eitthvað vitlaust, ég hef ekki séð myndband af þessu. Þetta var ótrúlegur dómur þessi vítaspyrnudómur. Þeir eins og við, dómaranir, eiga misjafna leiki og hann átti verulega misjafnan dag,"
20242602796,"Góð tilfinning að klára þetta. Þetta var skrítinn leikur og við byrjuðum frábærlega. Mér fannst fyrstu þrjátíu mínúturnar verulega sterkar. Við vorum að koma okkur mikið inn í box og skapa færi. Við skorum eitt mark og eftir það kemur Fylkir bara inn í leikinn og þær eru að berjast fyrir lífi sínu í deildinni og það sást alveg í dag að þær voru til í að selja sig mjög dýrt og við þurftum virkilega að hafa fyrir þessu,"
20242602796,"Ef þú lætur ekki kné fylgja kviði meðan þú hefur augnablikið með þá þarf svo lítið til að skipta leikjum. Fylkir er með hörku lið og um leið og þær fundu að við fórum að taka eina, tvær feil sendingar og fórum aðeins að minnka pressuna á þær að þá ganga þær á lagið og vinna sig inn í leikinn,"
20242602796,"Við stjórnum leiknum framan af og erum að skapa bæði úr opnum leik og erum líka að fá mjög mikið af aukaspyrnum, hornspyrnum og löngum innköstum og skorum úr einu slíku og það er kannski það sem skilur á milli í dag,"
20242602796,Seinni hálfleikurinn er miklu opnari. Fylkir koma bara mjög sterkar og setja erfiða pressu á okkur sem við þurfum að losa með að sparka boltanum frá okkur. Heilt yfir þá hefði ég viljað sjá okkur gera betur í opnum leik og þá sérstaklega í seinni hálfleik þegar að Fylkir er að ýta svona. Þá fáum við skyndisóknir sem að ég hefði viljað sjá betur útfærðar en ég kvarta ekki þegar við siglum þessu heim eitt núll.
20242602800,"Gríðarlegt svekkelsi og gríðarleg vonbrigði að fá bara ekki betri frammistöðu hérna í dag,"
20242602800,Við vorum einfaldlega ekki með hérna í fyrri hálfleik. Þetta var skelfilegur fyrri hálfleikur hjá okkur. Smá meira lífsmark með okkur í seinni hálfleik en náðum ekkert að skapa okkur eitthvað almennilegt færi.
20242602800,"Ég bara snappaði í hálfleik og fór bara fram á að stelpurnar gerðu sér grein fyrir því í hvaða stöðu þær eru. Við erum að berjast fyrir sæti okkar í deildinni og það var svo sannarlega ekki að sjá hérna í fyrri hálfleik. Það var þó aðeins meira og þær voru að leggja sig meira fram og meiri dugnaður og vinnusemi í seinni hálfleik en því miður þá skilaði það ekki neinu í dag,"
20242602800,Þessar einföldu sendingar voru að klikka. Hlaup án bolta voru mjög staðar og lítil hreyfing. Stjarnan er þannig lið að þegar þær voru búnar að skora þá eru þær þéttar tilbaka og gerðu það vel. Við náðum ekkert að hreyfa við þeim almennilega eins og við hefðum átt að geta gert.
20242602800,"Nei, því miður. Við vorum ekkert að skapa okkur. Við vorum að reyna og settum Kaylu [Bruster] hérna fram í lokin til þess að reyna fá boltann inn í boxið og búa til smá pressu þar því það var ekkert að ganga að reyna spila okkur í gegn. Við náðum ekkert að koma nógu mörgum boltum þarna inn þannig það voru svona ákveðin vonbrigði að koma boltanum ekki inn í boxið og búa til smá kraðak þar og smá læti, reyna svona að troða honum í netið."
20242602807,"Engin merki eru um að órói fylgi þessari virkni,"
20242602807,Jarðskjálftahrinur á þessu svæði eru vel þekktar. Í jarðskjálftahrinu í ágúst 2023 mældist stærsti skjálftinn 4.5 að stærð í október árið 2022 var skjálfti af stærð 4.4.
20242602815,Annað hvort eru þeir partur af Evrópu [lesist Evrópusambandinu] eða upp á sjálfa sig komnir.
20242602815,Þing Evrópusambandsins ítrekar áhyggjur sínar af pólitískum ágreiningi innan ríkisstjórnarinnar og stjórnarflokkanna varðandi inngönguna í það.
20242602817,Íslenskar getraunir beina auglýsingum sínum ekki sérstaklega að ungu fólki í gegnum samfélagsmiðla eða áhrifavalda eins og erlendu ólöglegu veðmálasíðurnar gera.
20242602819,"Löng og erfið vegferð að mínum fyrstu Ólympíuleikum. Allskonar tilfinningar í gangi. Ég er mjög stolt af því að hafa komist alla þessa leið í gegnum allskyns mótlæti, erfiðleika og að þjösnast áfram oft á tíðum, ein án fjármagns eða annarrar aðstoðar í keppnum og við æfingar,"
20242602819,"Langar að channel-a mitt innra barn á morgun í keppninni, því þar byrjaði draumurinn. Ég gef Lífið mitt í íþróttir og í staðinn hef ég fengið lífið sjálft. Ég myndi ekki skipta þessu út fyrir neitt. Bara að hafa gaman og reyna að ná öllu út úr mér því ég elska þetta,"
20242602819,"Ég hef gert mitt besta í undirbúningnum með þau sem spil sem ég hafði í hendi og það eina sem ég get beðið sjálf mig um er að sýna styrk, þrautseigju og hafa gaman. Takk, takk takk. Með ást frá París - Guðlaug,"
20242602822,"Foreldrum mínum var hótað sem var gert opinbert en á sama tíma fékk systir mín þetta bréf. Það fréttist aldrei af því vegna þess að systir mín og svili urðu hrædd og vildu ekki segja frá því,"
20242602822,"Þessar hótanir vógu þyngra en allt annað,"
20242602822,"Þessir mánuðir voru hræðilegir. Við sátum saman og grétum það að geta ekki fengið að upplifa draumaendinn okkar. Þau sem skilja þetta ekki, geta greinilega ekki sett sig í mín spor í eina sekúndu. Það er auðvelt að koma illa fram við aðra á samfélagsmiðlum án þess að setja sig nokkurn tímann í þeirra spor,"
20242602825,"Við vitum vel að við sleppum ekki við að fá í okkur eitthvað af E. Coli bakteríum í sundinu þannig að ég er bara að reyna að byggja upp þol líkamans fyrir E.Coli bakteríunum. Ég geri það með því að kynna hann fyrir svolítið af E.Coli bakteríum á hverjum degi,"
20242602825,"Ég geri það meðal annars með því að þvo ekki hendurnar eftir að hafa farið á klósettið og annað slíkt,"
20242602827,Eruð þið með fasta tímasetningu þar sem hann verður ekki á svæðinu?
20242602827,einhver bylgja fór af stað um að ég væri einhver versti níðingur
20242602827,"Þetta hefur tekið á bæði mig og alla mína fjölskyldu og vini en ég ákvað í upphafi að halda mínu striki þar sem timinn myndi leiða í ljós að ég var aldrei í þessum hræðilegu hlutum og þetta væri dæmi um nafnlaust bull sem varð að snjóflóði. Ég tel það hafa komið ágætlega í ljós þó erfitt sé að sanna sakleysi sitt,"
20242602827,"logið í hvert sinn sem hún opnaði munninn,"
20242602852,"Ef þú hefur eitthvað að segja, segðu það þá við mig augliti til auglitis,"
20242602857,"Ég skrifaði niður: Ég ætla að komast í sögubækurnar. Það er einmitt það sem ég gerði,"
20242602857,"Ef ég segi eins og er þá hefur þetta verið þriggja ára plan. Mitt markmið var að bæta mig og bæta mig þar til ég yrði Ólympíumeistari,"
20242602857,"Við fórum úr því að enda í fjórtánda sæti á síðustu Ólympíuleikum, í að komast í úrslitin á HM, vinna verðlaun á Samveldisleikunum, verða fjórði á HM, verða þrefaldur Evrópumeistari, setja heimsmet, verða tvöfaldur heimsmeistari og nú vinna Ólympíugull,"
20242602857,"Hvað get ég sagt? Ég er búinn að vinna allt,"
20242602857,"Þetta er draumur að rætast. Börn dreymir um að verða Ólympíumeistari og ég var að verða Ólympíumeistari,"
20242602860,"Við viljum frjáls skoðanaskipti í norskum fótbolta sem og í alþjóðlegum fótbolta. Við munum nú gera okkar besta að svara kalli félaganna og stuðningsmannanna,"
20242602863,"Afsökunarbeiðni er þörf. Þeir ættu að biðjast afsökunar,"
20242602863,En það þarf líka að fræða fólk um það hvað kom fyrir okkur. Fyrir mér er þetta partur af gleymdri sögu.
20242602878,"Það hafa verið svo miklar vangaveltur og tilgátur um stöðu sautján ára gamals karlmanns sem er í haldi lögreglu og sumir notfæra sér það til þess að koma með ofbeldi og glundroða á götur okkar. Við höfum þegar sagt að sá handtekni fæddist í Bretlandi og vangaveltur hjálpa engum á þessari stundu,"
20242602878,"Þetta fólk vanvirðir algerlega fjölskyldur þeirra látnu og særðu og vanvirða algerlega bæinn,"
20242602881,"Lögreglustjóri mælir alls ekki með því að íbúar dvelji í bænum. Svæði með óásættanlegri áhættu er sýnt á meðfylgjandi korti. Svæði austan Víkurbrautar og norðan Austurvegar. Þar dvelji enginn að næturlagi,"
20242602881,Fáir Grindvíkingar kjósa að dvelja í bænum næturlangt en dvalið var í 34 húsum síðastliðna nótt. Lögreglustjóri mælir alls ekki með því og getur ekki ábyrgst öryggi þeirra við núverandi aðstæður.
20242602881,"Á meðan kvika heldur áfram að safnast fyrir undir Svartsengi eru auknar líkur á eldgosi. Aðstæður innan og utan hættusvæða geta breyst með litlum fyrirvara. Jarðskjálftum fer hægt fjölgandi á Sundhnúksgígaröðinni. Samkvæmt líkanareikningum er talinn vera nægur þrýstingur til að koma af stað nýjum atburði á næstu dögum. GPS mælingar sýna að síðustu daga hefur hægt örlítið á landrisi. Samhliða jarðskjálftavirkni geta þær upplýsingar bent til þess að það styttist í næsta kvikuhlaup og jafnvel eldgos,"
20242602881,Tilefni er til þess að hafa áhyggjur af því að hraun geti náð inn fyrir varnargarða við Grindavík. Þannig er möguleiki á að hraun sem kæmi upp úr gosopi norðan varnargarða ofan bæjarins geti leitað ofan í sprungukerfi sunnan Hagafells og leitt hraunstraum inn fyrir bæjarmörkin. Þá er ekki hægt að útiloka að gossprunga geti opnast inn í Grindavík. Frekari upplýsingar er að finna á heimasíðu Veðurstofunnar.
20242602915,"Mér lýst mjög vel á þetta,"
20242602915,Að sjálf­sögðu hefði ég þegið að vera með meira for­skot á toppi deildarinnar komandi inn í leik kvöldsins. Flest liðin fara bara inn í alla leiki sína til þess að vinna. Það hefur gengið á­gæt­lega hjá okkur undan­farið. Sömu­leiðis hjá Val.
20242602915,Við þurfum að mæta til­búnar. Ég hugsa að þetta verði leikur sem ræðst á því hvort liðið sé meira til­búið. Upp á síð­kastið höfum við verið seinar í gang í okkar leikjum. Það er ekki í boði í svona leik eins og í kvöld. Svo þurfum við að fylgja okkar plani. Gera hlutina eins og við erum bestar í. Það er stóra málið.
20242602915,Jú ætli það ekki. Þegar að þú segir þetta svona. Við munum hið minnsta reyna halda á­fram að vera svona þéttar til baka líkt og raunin hefur verið hingað til. Láta þær finna fyrir því að það sé erfitt að brjóta okkur niður. En að sama skapi þurfum við að klára okkar færi fram á við. Vera meira yfir­vegaðar fyrir framan markið en við höfum verið undan­farið. Við erum allar góðar í fót­bolta. Þetta verður mjög skemmti­legur leikur.
20242602915,Nei í rauninni ekki. Ég er alveg frekar ró­leg. Þetta er bara fót­bolti og þýðir ekkert að fara of­hugsa þetta eða eitt­hvað svo­leiðis. Það er í rauninni ekkert öðru­vísi hjá mér. Ég er bara aðal­lega spennt. Ég vaknaði hins vegar við rokið í morgun og hugsaði þá með mér „okey við erum að fara endur­taka leikinn frá því síðast
20242602915,okey við erum að fara endur­taka leikinn frá því síðast“ en fyrri leikur okkar við Val á tíma­bilinu var leikinn í gulri veður­við­vörun. Það er bara stemning í því. Vonandi að fólk leggi það á sig að mæta á völlinn.
20242602915,Jú ekki spurning. Þetta er það sem maður er að æfa allan veturinn fyrir. Svona leikir sem skipta alveg gríðar­lega miklu máli. Þá er líka bara alltaf gaman að spila við Val. Hörku leikir þar sem að bæði lið vilja svo mikið standa uppi sem sigur­vegari. Það er alltaf gaman að spila þannig leiki. Ég er mjög spennt fyrir kvöldinu.
20242602917,"Það hefur verið tími til kominn að einhverjir háttsettir í kerfinu segðu hlutina bara eins og þeir eru hvað þessi mál varðar. Hlutirnir eru miklu verri en langflestir gera sér grein fyrir og jafnvel verri en ég geri mér grein fyrir,"
20242602917,"Þegar ég var í dómsmálaráðuneytinu til að mynda hafði lögreglan gert upptæka bæklinga á albönsku til að leiðbeina fólki sem var verið að smygla hingað um það hvernig mætti misnota íslenska kerfið. Eitt af því sem var nefnt var að eignast barn með íslenskri konu, annað var að segjast vera samkynhneigður. Það er einmitt eitt af því sem Helgi benti á og fékk bágt fyrir,"
20242602917,"Hann er bara að lýsa staðreyndum og þetta eru staðreyndir sem kerfið að alltof miklu leyti hefur verið sofandi gagnvart. Þess vegna meðal annars er þróunin svona hröð á Íslandi að við erum að missa tök á þessu í auknum mæli og þegar menn eru eru endanlega búnir að missa tökin á þessum málaflokki þá er ekkert svo auðveldlega aftur snúið. Þannig að þetta voru bara orð í tíma töluð og hefði mátt ræða þetta miklu meira og miklu fyrr,"
20242602917,"Eins og ég er nú búinn að benda á alloft að undanförnu þá eru útlendingalögin bara ónýt. Það þýðir ekkert að halda áfram að reyna að stagbæta þau eitthvað með einhverjum smámálum sem ná kannski í gegn hjá þessari ríkisstjórn í fimmtu tilraun. Það þarf að skrifa ný útlendingalög og það hefur legið fyrir frá upphafi að mínu mati að þessi lög eins gölluð og þau eru myndu leiða til þess sem þau hafa leitt til,"
20242602917,"Það þarf ný útlendingalög sem taka mið af veruleikanum eins og hann er núna. Eitt af því er að það þarf að vera auðvelt að vísa fólki frá landinu þegar það brýtur af sér. En eins og í tilviki þessa manns sem hefur verið ræddur vegna hótana við Helga, þá hlýtur maður að spyrja sig hvers vegna fékk maðurinn leyfi til að vera á landinu? Af hverju haldiði áfram að framlengja dvalarleyfi þessa manns?,"
20242602917,"Þess vegna var svo gott að heyra Helga lýsa stuttlega því ástandi sem við er að eiga. Honum hafði verið hótað, fjölskyldu hans hafði verið hótað en hann var ekki bara að hugsa um sig og fjölskylduna hann var greinilega líka að hugsa um samfélagið í heild,"
20242602917,"Í frjálsu samfélagi geta menn kært en það er yfirleitt gerð sú krafa um það að menn séu aðilar og hafi einhverra hagsmuna að gæta. Hvaða hagsmuna hafa þessi samtök að gæta gagnvart Helga, hefur hann eitthvað gert á þeirra hlut? Ekki svo ég viti, hann hefur þarna lýst staðreyndum sem blasa við,"
20242602917,"Þá eru aktivistar að reyna að misnota kerfið til að taka manninn úr umferð. Það eru ýmsar leiðir til að hafa áhrif á kerfið og koma í veg fyrir að það sinni skyldu sinni. Sumir fara þá leið að hóta fólki. Sumir fara þá leið að kasta fram kærum og taka fólk þannig úr umferð. Og svo eru gerðar tilraunir til mannorðsmorðs jafnvel. Það gengur út á að gera menn hrædda, hrædda við að segja það sem satt er og gera skyldu sína,"
20242602917,Ástandið er að þróast mjög hratt til verri vegar og það þarf að taka á því. Ég er bara þakklátur hvaða embættismanni sem leyfir sér að lýsa ástandinu eins og það er og taka á því.
20242602957,"Ég þakka öllum þeim sem ég hef unnið með, þótt ábyrgðin í þessu embætti sé ætíð á herðum manns sjálfs og einskis annars hef ég notið þess heiðurs og ánægju að vinna með svo mörgum. Mínu starfsfólki, embættismönnum, ráðherrum og þingmönnum, svo nokkur dæmi séu nefnd,"
20242602957,"Alltaf hef ég skilið hvern einasta dag, hversu mikill heiður það er að gegna embætti forseta Íslands,"
20242602957,"Þetta gekk ágætlega, takk fyrir mig."
20242602957,"Það liggur við að maður sé því miður í þannig samfélagi að við getum ekki alltaf leyft okkur að hlúa að því sem er okkur kærast,"
20242602957,"En núna er mér efst í huga að horfa fram á veg og hlakka til næstu verkefni. Ég á mér auðvitað þá von að okkur muni farnast vel hér á þessu landi. Ég horfi meira fram á við en um öxl núna, þótt þetta séu auðvitað tímamót,"
20242602957,"Á hinn boginn get ég leyft mér að líta glaður um öxl, jafnvel stoltur,"
20242602957,"Mér finnst brýnt hjá okkur, hverjum og einum og jafnvel samfélaginu í heild, að við náum jafnvægi milli þess að búa yfir ríku sjálfstrausti, en fyllast ekki drambi eða oflæti. Þannig ég geri mér manna best grein fyrir því að ég er ekki fullkominn, en ég bý þó yfir því sjálfsöryggi og þeirri skynsemi að geta sagt við sjálfan mig og aðra, að ég hafi gegnt þessu embætti ágætlega,"
20242602957,"Ég ætlaði ekkert að verða forseti. Ég átti mér ekki þannig draum, en stjörnurnar röðuðust upp á tiltekinn hátt, og þegar maður stendur frammi fyrir þeirri spurningu að þurfa gera upp við sig hvort maður vilji gefa kost á sér til embættis forseta Íslands, og eiga jafnvel ríka von um sigur, þá er þetta nánast eins og í hringadrottinssögu þegar þú færð hringinn á fingurinn, þá tekur hann yfir,"
20242602957,"Við eigum öll okkar drauma, við eigum öll okkar þrár og leyfum þá fólki að elta drauminn. En þurfi fólk aðstoð þá veitum við hana. Þetta er það sem ég hef lagt áherslu á á öllum mínum opinbera vettvangi,"
20242602957,"Við getum öll fyllst heilbrigðri ættjarðarást, en á sama hátt lýst andúð og unnið gegn hvers kyns ofbeldi, illsku og hatri,"
20242602957,"Annað hvort sameinist þið mér eða þið eruð óvinir ríkisins. Við þurfum að sameinast gegn ógn að utan, annars er voðinn vís."
20242602957,"Öll þau sem nota söguna svona í sínum pólitíska málflutningi vinna samfélaginu öllu mikið ógagn, og við hin verðum að berjast á móti,"
20242602957,"Ég lét þetta sem vind um eyru þjóta. Mér finnst bara út í hött að ég fari að setja mitt embætti á sama stall,"
20242602957,"Já. Táknrænar aðgerðir hafa engin áhrif ef enginn tekur eftir þeim. Þarna vissi ég að þessi aðgerð myndi hafa áhrif,"
20242602957,"Og ég sagði henni það þegar ég bauð henni hingað á Bessastaði og við áttum gott spjall,"
20242602957,"Mér þykir ekki sómi af því þegar fólk ræðst að einni tiltekinni persónu vegna máls sem þarf að skoða í miklu stærra samhengi,"
20242602957,"En ef þú ætlar að gegna þessu embætti þannig að þú óttist alltaf viðbrögð einhvers, þá er betur heima setið en af stað farið,"
20242602957,"Svo finnst mér óforskammað af þessu ágæta bílaumboði, að sko halda áfram að nota þessa sögu,"
20242602957,"Við erum öll manneskjur af holdi og blóði sama hvaða embætti við gegnum að hverju sinni eða hvar við erum í samfélaginu,"
20242602957,"Það segir sig sjálft að gegna embætti þar sem maður er alltaf í sviðsljosinu, að ef maður ætti alltaf að sveiflast eins og lauf í vindi eða vakna milli vonar og ótta um það hvað kynni að vera sagt um mann í dag, þá er úti um mann."
20242602957,"Því ég held að samfélaginu sé ekki endilega best stjórnað af fólki sem er með harðan skráp,"
20242602957,"Hér hefur verið gott að búa, við höfum verið hér með yndislegt lið okkur við hlið, vini og samstarfsfólk. En við þurfum að flytja eins og gengur og gerist, og við hlökkum til þess,"
20242602959,"Ég er virkilega ánægður með þessa seríu, þetta er virkilega fjölbreyttur hópur, þau eru öll mjög ólík,"
20242602959,"Tökur hófust í ágúst í fyrra, þannig ferlið hefur staðið yfir í ár. Það er svo mikill munur að gera þetta svona, fá virkilega að vera með viðmælendunum í stað þess til dæmis að hitta þau þrisvar eða fjórum sinnum á tíu dögum. Þarna myndast ákveðið traust og þetta verður einhvern veginn þægilegra og skemmtilegra."
20242602959,"Ég get ímyndað mér að það séu fullt af fólki á Íslandi sem átti sig engan veginn á því hvað til dæmis Lóa Hjálmtýs er mikill snillingur og hversu fyndin hún er af því hún hefur ekki endilega verið það mikið í fjölmiðlum,"
20242602959,"Það var svo frábært að fá að fá að gera heilan þátt um hann og mér hefur alltaf fundist gaman að vera með fjölbreyttan hóp, að vera með ólíka viðmælendur, því þarna er svo auðvitað líka fólk sem hefur verið meira í fjölmiðlum."
20242602959,"Hún fékk það sem menningarþáttur ársins. Ef einhver hefði sagt mér það í 70 mínútum að fyrsta Eddan yrði fyrir menningarþátt ársins þá hefði ég nú örugglega hlegið,"
20242602964,"Þetta endurspeglar á engan hátt hvernig ég þjálfa hesta eða kenni nemendum mínum, algjörlega óafsakanlegt. Ég skammast mín mikið og hefði átt að stíga fyrr fram og fordæma þetta,"
20242602964,"Ég hef ekki hitt hana og veit að hennar mál eru mjög, mjög flókin eins og er. En hún er umkringd fólki sem vill hjálpa henni. Ég veit að hún gengst við brotinu og þetta var fyrir fjórum árum. Mistök sem verður að fyrirgefa. Ég hef þekkt Charlotte í sautján ár og aldrei séð þessa hlið af henni."
20242602967,"Ég mun taka mér eitthvað fyrir hendur,"
20242602981,"Þetta er ömurlegt. Þarna var allt í rúst,"
20242602981,"Það er hætta á því að það séu tekin verkfæri og notuð sem vopn,"
20242602981,"Okkur grunar að þetta sé einhver nemandi,"
20242602981,Það er lausung á börnum. Það þarf að hafa ýmislegt í huga. Er barnið þitt heima hjá sér um nóttina? Ef það vaknar ekki um morguninn... er það undir áhrifum einhverra efna? Er barnið þitt með málningu á sér? Er barnið þitt á góðum stað?
20242602981,Stundum endar svoleiðis með svona vitleysu.
20242602984,"Daginn í dag er ég forsetafrú í síðasta sinn. Á morgun verð ég horfin úr því óformlega hlutverki. Það hefur verið einstakur heiður að þjóna mínu nýja landi á þennan hátt, á hátt sem ég bjóst svo sannarlega ekki við,"
20242602984,"Ég þakka þeim sem við höfum unnið með undanfarin átta ár, ekki síst þeim sem hafa aðstoðað okkur með börnin á mikilvægum tíma í þeirra uppvexti. Ég þakka öllum nýju vinunum sem ég hef eignast hér heima á Íslandi og einnig erlendis, þeirra á meðal öðrum mökum þjóðhöfðingja sem þekkja þessa einstöku stöðu sem man lendir í. Og ég þakka öllum gömlu vinunum og ættingjunum sem hafa vonandi fundið að man er sama manneskjan og man hefur alltaf verið,"
20242602984,"Þess vegna ákvað ég að taka til máls á opinberum vettvangi, vera ég sjálf á mínum eigin forsendum í öllu þessu ævintýri. Ég notaði sviðsljósið til þess að vekja athygli á brýnum viðfangsefnum: jafnrétti kynjanna, fjölbreytileika, fjölmenningu og inngildingu, kynningu á íslenskri menningu og náttúru, sjálfbærri ferðamennsku og nýsköpun,"
20242602984,"Ég óska Höllu og Birni alls velfarnaðar í þeirra nýju vegferð og hlakka til að sjá hvernig þau móta sín hlutverk. Að lokum þakka ég ykkur öllum frá mínum dýpstu hjartarótum fyrir að hafa gert síðustu átta ár að einstöku ævintýri í lífi mínu og fyrir að hafa nært þá von mína að ef við tökum höndum saman mun okkar auðnast að gera heiminn ögn betri á morgun en hann er í dag,"
