s38-006758	Bensínsprengjum og múrsteinum var kastað að lögreglumönnum sem sprautuðu úr háþrýstidælum á múginn.	t001585	bensínsprengjum og múrsteinum var kastað að lögreglumönnum sem sprautuðu úr háþrýstidælum á múginn
s38-006759	Ég endurtek það sem fram kom í umræðunum áðan um ráðstafanir gegn peningaþvætti.	t002430	ég endurtek það sem fram kom í umræðunum áðan um ráðstafanir gegn peningaþvætti
s38-006760	Við ákváðum því að ná í hann.	t016290	við ákváðum því að ná í hann
s38-006761	Í Hrútafjarðará renna margar minni sprænur og það finnst krökkunum afar merkilegt.	t009089	í hrútafjarðará renna margar minni sprænur og það finnst krökkunum afar merkilegt
s38-006762	Þá sé úrræðið ívilnandi fyrir dómþola og almennir dómstólar geti endurskoðað ákvarðanir stjórnvalda um samfélagsþjónustu.	t019508	þá sé úrræðið ívilnandi fyrir dómþola og almennir dómstólar geti endurskoðað ákvarðanir stjórnvalda um samfélagsþjónustu
s38-006763	Ég held að menn þurfi að skoða þetta pínulítið betur.	t002765	ég held að menn þurfi að skoða þetta pínulítið betur
s38-006764	Langmestur hluti starfsemi háskólasjúkrahússins er í Landspítalanum við Hringbraut.	t010227	langmestur hluti starfsemi háskólasjúkrahússins er í landspítalanum við hringbraut
s38-006765	Hún hnoðaði fætur mína duglega eins og þeir væru hveitibolludeig.	t008188	hún hnoðaði fætur mína duglega eins og þeir væru hveitibolludeig
s38-006766	Ragnhildur Helgadóttir hefur, á unga fræðimenn sem eru að skila prófritgerðum.	t013053	ragnhildur helgadóttir hefur á unga fræðimenn sem eru að skila prófritgerðum
s38-006767	Þegar samband hjóna þróast verða þau æ háðari hvort öðru en um leið næmari á skilaboðin sem gefin eru.	t019961	þegar samband hjóna þróast verða þau æ háðari hvort öðru en um leið næmari á skilaboðin sem gefin eru
s38-006768	Hann sagði vandamálið fyrst og fremst snúast um óánægju Spánverja og Portúgala.	t006810	hann sagði vandamálið fyrst og fremst snúast um óánægju spánverja og portúgala
s38-006769	Á þessu ári liggja fyrir umsóknir hjá íþróttanefnd um styrki úr Íþróttasjóði.	t001407	á þessu ári liggja fyrir umsóknir hjá íþróttanefnd um styrki úr íþróttasjóði
s38-006770	Sannleikurinn er sá, að þetta er ekki rétt.	t013510	sannleikurinn er sá að þetta er ekki rétt
s38-006771	En hetjuskapur og hestar duga lítið gegn kuldanum, hann breytir um, byrjar að kveða tvíræðar vísur sem verða fljótlega klámfengnar.	t004358	en hetjuskapur og hestar duga lítið gegn kuldanum hann breytir um byrjar að kveða tvíræðar vísur sem verða fljótlega klámfengnar
s38-006772	Þú græðir lítið á því að láta alla hluti fara í taugarnar á þér.	t021454	þú græðir lítið á því að láta alla hluti fara í taugarnar á þér
s38-006774	Jafnvel eina og eina manneskju.	t009563	jafnvel eina og eina manneskju
s38-006775	Það er hluti af utanumhaldinu að fylgjast með því hvort þetta nái tilgangi sínum.	t017405	það er hluti af utanumhaldinu að fylgjast með því hvort þetta nái tilgangi sínum
s38-006776	Nokkuð erfitt er að meta þessar tekjur ríkissjóðs, en þær skipta örugglega milljörðum.	t011822	nokkuð erfitt er að meta þessar tekjur ríkissjóðs en þær skipta örugglega milljörðum
s38-006777	Síðarnefnda ákvæðið varðar opinberar ærumeiðingar í garð manna vegna þjóðernis, litarháttar, kynþáttar, trúarbragða eða kynhneigðar.	t013830	síðarnefnda ákvæðið varðar opinberar ærumeiðingar í garð manna vegna þjóðernis litarháttar kynþáttar trúarbragða eða kynhneigðar
s38-006778	Kristjánsson, ritstjóri fréttaskýringaþáttarins Kompáss á Stöð tvö hlaut verðlaunin fyrir bestu rannsóknarblaðamennsku síðasta árs.	t010095	kristjánsson ritstjóri fréttaskýringaþáttarins kompáss á stöð tvö hlaut verðlaunin fyrir bestu rannsóknarblaðamennsku síðasta árs
s38-006779	Hver eru tengsl hins nýja ljósleiðarakerfis umhverfis landið við ratsjárstöðvar varnarliðsins og endurnýjum ratsjárkerfis þess?	t008716	hver eru tengsl hins nýja ljósleiðarakerfis umhverfis landið við ratsjárstöðvar varnarliðsins og endurnýjum ratsjárkerfis þess
s38-006780	Göngin voru miklu lengri en þeir hugðu en allt í einu kallaði Denni til Gunna.	t005969	göngin voru miklu lengri en þeir hugðu en allt í einu kallaði denni til gunna
s38-006781	Þegar Guðný og Jónas eru á heimleið eftir kvöldverðarboð hjá vinum tekur Guðný eftir því að Jónas mælir ekki orð af vörum alla leiðina heim.	t019889	þegar guðný og jónas eru á heimleið eftir kvöldverðarboð hjá vinum tekur guðný eftir því að jónas mælir ekki orð af vörum alla leiðina heim
s38-006782	Ég óska mjög eindregið eftir því, að þetta sé upplýst hér.	t003057	ég óska mjög eindregið eftir því að þetta sé upplýst hér
s38-006783	Sú þögn var háværari en nokkur hurðarskellur.	t014824	sú þögn var háværari en nokkur hurðarskellur
s38-006784	Þau hafa lítið breyst þrátt fyrir innreið nútímans.	t019601	þau hafa lítið breyst þrátt fyrir innreið nútímans
s38-006785	Það var sem bjartur dagur væri og við pírðum augun eftir hálfrökkrið í kirkjunni.	t018561	það var sem bjartur dagur væri og við pírðum augun eftir hálfrökkrið í kirkjunni
s38-006787	Afleiðingar þessara breytinga eru verðbólga og minnkandi arðsemi og aukið atvinnuleysi.	t000432	afleiðingar þessara breytinga eru verðbólga og minnkandi arðsemi og aukið atvinnuleysi
s38-006789	Messan leið áfram undir styrkri stjórn séra Jakobs og þegar leið að messulokum, laumaði ég bjúganu inn í ermina á úlpunni minni.	t011220	messan leið áfram undir styrkri stjórn séra jakobs og þegar leið að messulokum laumaði ég bjúganu inn í ermina á úlpunni minni
s38-006790	Þú þarft ekki að segja mér frá því frekar en þú vilt, en ég sé það.	t021540	þú þarft ekki að segja mér frá því frekar en þú vilt en ég sé það
s38-006791	Þetta mynstur getur þróast í þá átt að nokkur fjarlægð verði smám saman á milli hjónanna.	t020991	þetta mynstur getur þróast í þá átt að nokkur fjarlægð verði smám saman á milli hjónanna
s38-006792	Hvönn hefur alla tíð haft orð á sér sem lækningajurt, góð fyrir blóðrásina, bæti meltingu og vinni gegn gigt.	t008877	hvönn hefur alla tíð haft orð á sér sem lækningajurt góð fyrir blóðrásina bæti meltingu og vinni gegn gigt
s38-006793	Takk fyrir þessa innsýn.	t015147	takk fyrir þessa innsýn
s38-006794	Hvern djöfulinn gætuð þið átt í henni.	t008746	hvern djöfulinn gætuð þið átt í henni
s38-006795	Með lærinu er gott að bera fram kastaníuhnetur, heilar eða í stöppu.	t010932	með lærinu er gott að bera fram kastaníuhnetur heilar eða í stöppu
s38-006796	Vandi landbúnaðarins er miklu meiri en sá, að varan sé of dýr.	t016007	vandi landbúnaðarins er miklu meiri en sá að varan sé of dýr
s38-006797	Þetta á einkum við um kyn.	t020574	þetta á einkum við um kyn
s38-006798	Parket og flísar eru á gólfum efri hæðar.	t012880	parket og flísar eru á gólfum efri hæðar
s38-006799	Einnig gamlir íslenskir og enskir smápeningar og smáhlutir.	t003662	einnig gamlir íslenskir og enskir smápeningar og smáhlutir
s38-006800	Einn innbrotsþjófur var handtekinn á vettvangi.	t003704	einn innbrotsþjófur var handtekinn á vettvangi
s38-006801	Erfitt er að draga skörp skil milli þessara kvæða og þeirra sem ekki eru tímasett og ætla mætti að væru nýort þegar bókin kom út.	t004923	erfitt er að draga skörp skil milli þessara kvæða og þeirra sem ekki eru tímasett og ætla mætti að væru nýort þegar bókin kom út
s38-006802	Það er raunar eðlilegt og út af fyrir sig mjög æskilegt.	t017581	það er raunar eðlilegt og út af fyrir sig mjög æskilegt
s38-006803	Hann kvæntist Ólöfu hjúkrunarfræðingi, dóttur Snorra læknis í Kristnesi, og áttu þau sex börn.	t006680	hann kvæntist ólöfu hjúkrunarfræðingi dóttur snorra læknis í kristnesi og áttu þau sex börn
s38-006804	Sú næring er barninu jafn mikilvæg og matur, steinefni, vítamín og prótín.	t014786	sú næring er barninu jafn mikilvæg og matur steinefni vítamín og prótín
s38-006805	Hún er í barnaverndinni, gútemplarareglunni og kirkjugarðsfélaginu.	t008031	hún er í barnaverndinni gútemplarareglunni og kirkjugarðsfélaginu
s38-006806	Jón Karl tekur út úr sér sígarettuna, slær ösku af enda hennar og rennir augunum yfir innviði stjórnklefans.	t009679	jón karl tekur út úr sér sígarettuna slær ösku af enda hennar og rennir augunum yfir innviði stjórnklefans
s38-006807	Sterk öfl vestanhafs vilja draga úr umsvifum herafla Bandaríkjanna erlendis.	t014512	sterk öfl vestanhafs vilja draga úr umsvifum herafla bandaríkjanna erlendis
s38-006808	En hér hafa nokkrir talað og það hefur gætt verulegrar taugaveiklunar í málflutningi þeirra.	t004355	en hér hafa nokkrir talað og það hefur gætt verulegrar taugaveiklunar í málflutningi þeirra
s38-006809	Miðað við verðmæti er mest keypt frá Íslandi og er það aðallega rækja.	t011236	miðað við verðmæti er mest keypt frá íslandi og er það aðallega rækja
s38-006810	Fundir hjá Umræðuhópnum eru öllum opnir er áhuga hafa á málfræði.	t005665	fundir hjá umræðuhópnum eru öllum opnir er áhuga hafa á málfræði
s38-006811	Það er búið að ræða það rækilega á öðrum vettvangi.	t017233	það er búið að ræða það rækilega á öðrum vettvangi
s38-006812	Anna punktaði niður og beið þegjandi.	t000915	anna punktaði niður og beið þegjandi
s38-006813	Milli hafði gengið yfir til þeirra án þess að þau tækju eftir mannaferðum.	t011323	milli hafði gengið yfir til þeirra án þess að þau tækju eftir mannaferðum
s38-006814	Þá vorum við Gústi tveir einir á vakt í brúnni.	t019830	þá vorum við gústi tveir einir á vakt í brúnni
s38-006815	Merki fatlaðra var greypt í mælaborðið.	t011171	merki fatlaðra var greypt í mælaborðið
s38-006816	Hvernig á að takmarka þær, það er ég ekki tilbúinn að segja á þessu augnabliki.	t008749	hvernig á að takmarka þær það er ég ekki tilbúinn að segja á þessu augnabliki
s38-006817	Til að tryggja að við tækjum leitina alvarlega sprengdu þeir tvær jarðsprengjur áður en hún hófst.	t015276	til að tryggja að við tækjum leitina alvarlega sprengdu þeir tvær jarðsprengjur áður en hún hófst
s38-006818	Hnoðið hratt, reynið að koma ekki mikið við deigið.	t007785	hnoðið hratt reynið að koma ekki mikið við deigið
s38-006819	Maðurinn leit ekki upp úr laufinu og veitti honum enga athygli.	t010625	maðurinn leit ekki upp úr laufinu og veitti honum enga athygli
s38-006820	Stundum er talið rétt að skemmta honum með sögum, söng, tafli og spili.	t014643	stundum er talið rétt að skemmta honum með sögum söng tafli og spili
s38-006821	Angela átti hug hans allan en samband þeirra var ævintýri líkast.	t000885	angela átti hug hans allan en samband þeirra var ævintýri líkast
s38-006822	Ragnar lagðist á flautuna og tókst að vekja bílstjórann sem var einn í bílnum.	t013036	ragnar lagðist á flautuna og tókst að vekja bílstjórann sem var einn í bílnum
s38-006823	Það er töggur í Erlendi þrátt fyrir allt, þótt hann fylgi allajafna settum reglum embættis síns af mikilli yfirvegun.	t017657	það er töggur í erlendi þrátt fyrir allt þótt hann fylgi allajafna settum reglum embættis síns af mikilli yfirvegun
s38-006824	Seljendur hættu að eiga við mig viðskipti þegar skuld mín fór að vaxa.	t013640	seljendur hættu að eiga við mig viðskipti þegar skuld mín fór að vaxa
s38-006825	Jólaundirbúningur var kominn í fullan gang.	t009651	jólaundirbúningur var kominn í fullan gang
s38-006826	Við héldum um sitt hvorn endann á bjúganu skamma stund, séra Jakob með undrunarsvip, en ég óttasleginn.	t016442	við héldum um sitt hvorn endann á bjúganu skamma stund séra jakob með undrunarsvip en ég óttasleginn
s38-006827	Hún skrapp frá sem snöggvast og kom til baka með stóra flösku í hendinni.	t008327	hún skrapp frá sem snöggvast og kom til baka með stóra flösku í hendinni
s38-006828	Með árunum ágerðist skuldasöfnunin, þannig að til vandræða horfði, einkum gagnvart kirkjunni.	t010902	með árunum ágerðist skuldasöfnunin þannig að til vandræða horfði einkum gagnvart kirkjunni
s38-006829	Útgefandi er Mál og menning.	t015933	útgefandi er mál og menning
s38-006830	En við það að neyslan minnkar fækkar þroskaheftum.	t004678	en við það að neyslan minnkar fækkar þroskaheftum
s38-006831	Í fyrsta lagi þarf almennt að fara gætilega með almannafé.	t009045	í fyrsta lagi þarf almennt að fara gætilega með almannafé
s38-006832	Allt liggur ljóst fyrir, hvítur er búinn að ná að skorða svörtu peðin.	t000730	allt liggur ljóst fyrir hvítur er búinn að ná að skorða svörtu peðin
s38-006834	Romm kvaðst vera þokkalega ánægður með hópinn sinn.	t013234	romm kvaðst vera þokkalega ánægður með hópinn sinn
s38-006836	Það var töluvert umhendis að eiga kærasta á heimavistinni.	t018587	það var töluvert umhendis að eiga kærasta á heimavistinni
s38-006837	Fyrir sunnan getur myndast mikil hætta af fokjarðvegi þegar hvassur vindur blæs niður gilin.	t005716	fyrir sunnan getur myndast mikil hætta af fokjarðvegi þegar hvassur vindur blæs niður gilin
s38-006838	Smátt og smátt hættir maður að pæla í því.	t014303	smátt og smátt hættir maður að pæla í því
s38-006839	Það verður oft að nokkuð sjálfkrafa samskiptamynstri sem hjónin eru ómeðvituð um frá degi til dags.	t018635	það verður oft að nokkuð sjálfkrafa samskiptamynstri sem hjónin eru ómeðvituð um frá degi til dags
s38-006840	Aron brosti á móti og áður en hann vissi af var hann umkringdur börnum sem höfðu birst fyrir aftan hann.	t001023	aron brosti á móti og áður en hann vissi af var hann umkringdur börnum sem höfðu birst fyrir aftan hann
s38-006841	Aðfinnslur og gagnrýni Börn upplifa oft neikvæða hluti í bernsku, jafnvel frumbernsku, án þess að foreldrar geri sér minnstu grein fyrir því.	t000113	aðfinnslur og gagnrýni börn upplifa oft neikvæða hluti í bernsku jafnvel frumbernsku án þess að foreldrar geri sér minnstu grein fyrir því
s38-006842	Hún kemur nú út hér í þriðja sinn.	t008211	hún kemur nú út hér í þriðja sinn
s38-006843	Finnur var ekki orðinn fimm ára þegar við fluttum til Íslands.	t005275	finnur var ekki orðinn fimm ára þegar við fluttum til íslands
s38-006845	Þegar upp var komið gægðist hann inn á ganginn til beggja átta.	t019977	þegar upp var komið gægðist hann inn á ganginn til beggja átta
s38-006847	Auk þess hefur verð á tilbúnum áburði stórlega hækkað.	t001352	auk þess hefur verð á tilbúnum áburði stórlega hækkað
s38-006849	Hann er tiltölulega ódýr, hollur og hann er hægt að framleiða eftir þörfum markaðsins.	t006442	hann er tiltölulega ódýr hollur og hann er hægt að framleiða eftir þörfum markaðsins
s38-006851	Það tók svo skamma stund að klára restina.	t018331	það tók svo skamma stund að klára restina
s38-006853	Hún var glaðvær kona með ríkulega kímnigáfu.	t008410	hún var glaðvær kona með ríkulega kímnigáfu
s38-006855	Ertu að tala um Holberg?	t004985	ertu að tala um holberg
s38-006857	Um og eftir aldamótin voru byggðir þrír sérhæfðir spítalar fyrir sérstaka sjúkdóma.	t015712	um og eftir aldamótin voru byggðir þrír sérhæfðir spítalar fyrir sérstaka sjúkdóma
s38-006858	En þegar hann hafði loksins rænu á að fara út og huga að bílnum hennar var það orðið of seint.	t004815	en þegar hann hafði loksins rænu á að fara út og huga að bílnum hennar var það orðið of seint
s38-006859	Félagi hans heitir Arnlaugur Guðmundsson, saman hafa þeir ráðist í að reisa þessa þriggja hæða húslengju.	t005186	félagi hans heitir arnlaugur guðmundsson saman hafa þeir ráðist í að reisa þessa þriggja hæða húslengju
s38-006860	Jafnframt býður fyrirtækið upp á að gera heimasíður fyrir hestamenn.	t009537	jafnframt býður fyrirtækið upp á að gera heimasíður fyrir hestamenn
s38-006861	Svo birtist kerlingin og maður með svarta tösku sem horfði of skæru ljósi í augun á henni.	t014919	svo birtist kerlingin og maður með svarta tösku sem horfði of skæru ljósi í augun á henni
s38-006862	Ég hef reynt að kanna það hjá systkinum okkar hvort eitthvað kunni að leynast hjá þeim en svo virðist alls ekki vera.	t002731	ég hef reynt að kanna það hjá systkinum okkar hvort eitthvað kunni að leynast hjá þeim en svo virðist alls ekki vera
s38-006863	Flugumferð um Keflavíkurflugvöll hefur að vísu farið vaxandi undanfarin ár.	t005428	flugumferð um keflavíkurflugvöll hefur að vísu farið vaxandi undanfarin ár
s38-006864	Jákvæðar kærleiksríkar athugasemdir eru hins vegar hluti af góðu uppeldi, andleg næring.	t009585	jákvæðar kærleiksríkar athugasemdir eru hins vegar hluti af góðu uppeldi andleg næring
s38-006865	Auk þessara atriða vil ég nefna reynslu annarra þjóða á þessu sviði.	t001341	auk þessara atriða vil ég nefna reynslu annarra þjóða á þessu sviði
s38-006866	Tilteknir félagshópar tengjast öllum þessum brotum og óneitanlega neyta þeir áfengis og mjög oft fíkniefna líka en það getur ekki verið eina skýringin.	t015349	tilteknir félagshópar tengjast öllum þessum brotum og óneitanlega neyta þeir áfengis og mjög oft fíkniefna líka en það getur ekki verið eina skýringin
s38-006867	Ég tók til snærisbút, hnútareipi og skæri sem Símon yfirfór vandlega.	t003271	ég tók til snærisbút hnútareipi og skæri sem símon yfirfór vandlega
s38-006868	Allt er þetta þó háð því að leyfi fáist fyrir framkvæmdinni.	t000712	allt er þetta þó háð því að leyfi fáist fyrir framkvæmdinni
s38-006869	Ég opna gluggann og finn kvöldblæinn á andliti mínu.	t003050	ég opna gluggann og finn kvöldblæinn á andliti mínu
s38-006870	Fjársöfnun gekk mjög vel og konur lögðu fram drjúgan skerf til byggingarinnar.	t005306	fjársöfnun gekk mjög vel og konur lögðu fram drjúgan skerf til byggingarinnar
s38-006871	Draumur Ég á mér sannfæringu og draum sem mig langar til að deila með þér.	t002041	draumur ég á mér sannfæringu og draum sem mig langar til að deila með þér
s38-006872	Og ég rýtti eins og sá grís sem ég var einmitt þegar ég fæddist einu og hálfu ári eftir kvöldið góða á Kaffibarnum.	t012212	og ég rýtti eins og sá grís sem ég var einmitt þegar ég fæddist einu og hálfu ári eftir kvöldið góða á kaffibarnum
s38-006873	Þar kem ég að því sem ég óttast mest í sambandi við þessa leið.	t019267	þar kem ég að því sem ég óttast mest í sambandi við þessa leið
s38-006874	Tímarnir hafa breyst og það er krafa almennings að hafa rýmri opnunartíma.	t015375	tímarnir hafa breyst og það er krafa almennings að hafa rýmri opnunartíma
s38-006875	ellefu sextán fjórtán	t004084	ellefu sextán fjórtán
s38-006876	Það er hægt að fullnýta það hér til vissra hluta ef það er skipulagt.	t017388	það er hægt að fullnýta það hér til vissra hluta ef það er skipulagt
s38-006877	Svo eru þeir klofnir og fylltir með einhverju gómsætu eins og sætum, krydduðum rjómaosti til að skapa samspil milli þess beiska og sæta.	t014947	svo eru þeir klofnir og fylltir með einhverju gómsætu eins og sætum krydduðum rjómaosti til að skapa samspil milli þess beiska og sæta
s38-006878	Eins og dyggir þjónar hjá fatlaðri og vangæfri prinsessu.	t003749	eins og dyggir þjónar hjá fatlaðri og vangæfri prinsessu
s38-006879	Þess sér ýmis merki í sögunum sem Ólafur Jóhann skrifaði kornungur, bæði smásögum og lengri sögum.	t020486	þess sér ýmis merki í sögunum sem ólafur jóhann skrifaði kornungur bæði smásögum og lengri sögum
s38-006880	Þegar nær dregur áramótum skoða menn gjarnan árið sem er liðið og spá í framtíðina.	t019949	þegar nær dregur áramótum skoða menn gjarnan árið sem er liðið og spá í framtíðina
s38-006881	Mér varð litið inn í stofu og tók eftir því að stóllinn sneri að mér.	t011206	mér varð litið inn í stofu og tók eftir því að stóllinn sneri að mér
s38-006882	Thomas gat ekki hamið kalt brosið.	t015246	thomas gat ekki hamið kalt brosið
s38-006883	Við elskuðumst úti undir berum himni í fyrsta skipti.	t016340	við elskuðumst úti undir berum himni í fyrsta skipti
s38-006884	Þetta er mjög áhugavert, segi ég og hætti að punkta hjá mér.	t020740	þetta er mjög áhugavert segi ég og hætti að punkta hjá mér
s38-006885	Sigþrúður fullvissaði þau um að henni væri gerður mikill greiði með þessu.	t013898	sigþrúður fullvissaði þau um að henni væri gerður mikill greiði með þessu
s38-006886	Lengi vel var það svo, að bóndanum var ákveðinn vinnutími við þetta svokallaða meðalbú.	t010322	lengi vel var það svo að bóndanum var ákveðinn vinnutími við þetta svokallaða meðalbú
s38-006887	Hann þekkti strax röddina þótt hann hefði ekki heyrt hana í langan tíma.	t007115	hann þekkti strax röddina þótt hann hefði ekki heyrt hana í langan tíma
s38-006888	Við fengum aldrei reikninga stofnunarinnar, aldrei.	t016391	við fengum aldrei reikninga stofnunarinnar aldrei
s38-006889	Allt á sér mikla sögu sem þau kunnu bæði að segja frá.	t000704	allt á sér mikla sögu sem þau kunnu bæði að segja frá
s38-006890	Orðið ábending er stafað Á B E N D I N G	t012722	orðið ábending er stafað á b e n d i n g
s38-006891	Einnig er mjög athyglisvert sem nefndin segir um takmarkanir hjá eftirlitsstofnuninni.	t003646	einnig er mjög athyglisvert sem nefndin segir um takmarkanir hjá eftirlitsstofnuninni
s38-006892	Þeir vilja að ég fari en þá mun ég deyja.	t020244	þeir vilja að ég fari en þá mun ég deyja
s38-006893	Engjafólkið á myndinni var alltof uppdubbað til þess að vera trúverðugt, öllu fremur eins og það væri á leið til kirkju.	t004310	engjafólkið á myndinni var alltof uppdubbað til þess að vera trúverðugt öllu fremur eins og það væri á leið til kirkju
s38-006894	En hann gretti sig við tilhugsunina og ákvað að bíða með það.	t004341	en hann gretti sig við tilhugsunina og ákvað að bíða með það
s38-006895	Aukin og endurbætt og aldrei skelfilegri né djöfullegri.	t001326	aukin og endurbætt og aldrei skelfilegri né djöfullegri
s38-006896	Hin konan var hætt að hamra á lyklaborð tölvunnar og fylgdist nú áhugasöm með orðaskiptum Guðfinns og stallsystur sinnar.	t007538	hin konan var hætt að hamra á lyklaborð tölvunnar og fylgdist nú áhugasöm með orðaskiptum guðfinns og stallsystur sinnar
s38-006897	Hann fyllti blaðsíðuna með öllu Sem gerst hafði á jörðinni.	t006497	hann fyllti blaðsíðuna með öllu sem gerst hafði á jörðinni
s38-006898	Við matarborðið var löng þögn áður en mamma herti sig upp og spurði hvort Ásta hefði farið á þennan leynistað.	t016544	við matarborðið var löng þögn áður en mamma herti sig upp og spurði hvort ásta hefði farið á þennan leynistað
s38-006899	Í öðru lagi er réttur almennings til upplýsinga styrktur svo um munar í frumvarpi stjórnlagaráðs.	t009243	í öðru lagi er réttur almennings til upplýsinga styrktur svo um munar í frumvarpi stjórnlagaráðs
s38-006900	Sennilega kveið hann því þess vegna að hitta þig.	t013674	sennilega kveið hann því þess vegna að hitta þig
s38-006901	Það átti ekki að taka minnstu áhættu með Íslandssólina, eins og þeir kölluðu mig, eða jafnvel Brynhildi Íslandssól.	t017077	það átti ekki að taka minnstu áhættu með íslandssólina eins og þeir kölluðu mig eða jafnvel brynhildi íslandssól
s38-006902	Ábyrgð þeirra er að sjálfsögðu meiri en annarra ef hrapallega tekst til.	t000035	ábyrgð þeirra er að sjálfsögðu meiri en annarra ef hrapallega tekst til
s38-006903	Lítt dulin ádeila á áhrifamikil öfl í samtíma er líka í kvæðinu Úr virki.	t010450	lítt dulin ádeila á áhrifamikil öfl í samtíma er líka í kvæðinu úr virki
s38-006904	Það hefur verið sólskin og logn alla daga og kvöldfagurt.	t018029	það hefur verið sólskin og logn alla daga og kvöldfagurt
s38-006905	Óraunsæi leiðir í ógöngur og endanlega til tortímingar.	t012719	óraunsæi leiðir í ógöngur og endanlega til tortímingar
s38-006906	Ég hélt einmitt að slík mál sem þetta væru eitur í beinum heiðarlegra komma.	t002859	ég hélt einmitt að slík mál sem þetta væru eitur í beinum heiðarlegra komma
s38-006907	Burt með þig, hrópaði hún og snerist á hæli og skildi hann eftir í sömu sporum.	t001905	burt með þig hrópaði hún og snerist á hæli og skildi hann eftir í sömu sporum
s38-006908	Ég þekkti þennan talsmáta af reynslu.	t003510	ég þekkti þennan talsmáta af reynslu
s38-006909	Það eru allar líkur á því að hann hafi verið nauðgari.	t017664	það eru allar líkur á því að hann hafi verið nauðgari
s38-006910	Myndir hans hlutu lengi framan af litla aðsókn.	t011475	myndir hans hlutu lengi framan af litla aðsókn
s38-006911	Hann langaði greinilega að vera í þessu partíi þar sem allir voru.	t006697	hann langaði greinilega að vera í þessu partíi þar sem allir voru
s38-006912	Mér skilst að hann hafi búið í kompunni þarna niðri árum saman.	t011190	mér skilst að hann hafi búið í kompunni þarna niðri árum saman
s38-006913	Um leið og Hörður opnaði gluggann barst hvinur frá garðinum.	t015698	um leið og hörður opnaði gluggann barst hvinur frá garðinum
s38-006914	Siggi kom fram og kvaddi hana með faðmlagi og henni fannst ennþá að hann vissi eitthvað sem hún vissi ekki.	t013851	siggi kom fram og kvaddi hana með faðmlagi og henni fannst ennþá að hann vissi eitthvað sem hún vissi ekki
s38-006915	Þeir eru alls ekki í pólitískum erindagjörðum.	t020065	þeir eru alls ekki í pólitískum erindagjörðum
s38-006916	Kannski er þó betra seint en aldrei.	t009837	kannski er þó betra seint en aldrei
s38-006917	Svo vissi hún ekki hvað hún yrði lengi að þessu með leynistaðinn og lykilinn.	t015092	svo vissi hún ekki hvað hún yrði lengi að þessu með leynistaðinn og lykilinn
s38-006918	En ég held að viðunandi sé hvernig þessu var hagað.	t004203	en ég held að viðunandi sé hvernig þessu var hagað
s38-006919	Honum fannst hann vera á réttri hillu og taldi sig endanlega vera búinn að átta sig á því að hann vildi meiri frama á stjórnmálasviðinu.	t007842	honum fannst hann vera á réttri hillu og taldi sig endanlega vera búinn að átta sig á því að hann vildi meiri frama á stjórnmálasviðinu
s38-006920	Á hverri fjöður var fagurblár kringlóttur blettur sem minnti á auga.	t000545	á hverri fjöður var fagurblár kringlóttur blettur sem minnti á auga
s38-006921	Línurnar í íslenskum stjórnmálum eru því skýrar og afdráttarlausar.	t010415	línurnar í íslenskum stjórnmálum eru því skýrar og afdráttarlausar
s38-006922	Þegar þanið er umfram verðmætin sem til eru, þá verður rýrnun, verðbólga, dýrtíð.	t020001	þegar þanið er umfram verðmætin sem til eru þá verður rýrnun verðbólga dýrtíð
s38-006923	Með þessu tekst skáldinu að láta formið laga sig að flugi fiðrildisins, en það er allt annað en stefnufast eins og allir vita.	t010979	með þessu tekst skáldinu að láta formið laga sig að flugi fiðrildisins en það er allt annað en stefnufast eins og allir vita
s38-006924	Hann hafði farið yfir ána.	t006545	hann hafði farið yfir ána
s38-006925	Kirkjugestum boðið upp á hressingu í safnaðarheimili að lokinni stundinni.	t009948	kirkjugestum boðið upp á hressingu í safnaðarheimili að lokinni stundinni
s38-006926	Kunningjafólk hennar á Ísafirði tók við hundinum og gætti hans á meðan á lækningu stóð.	t010131	kunningjafólk hennar á ísafirði tók við hundinum og gætti hans á meðan á lækningu stóð
s38-006927	Í framhaldinu verður hvítur sælum tveim peðum yfir.	t009020	í framhaldinu verður hvítur sælum tveim peðum yfir
s38-006928	Þangað hafa aðeins örfáir menn komið.	t019004	þangað hafa aðeins örfáir menn komið
s38-006929	Í eitt skiptið tókst frjóvgun en meðgöngunni lauk reyndar nokkrum vikum síðar með fósturláti.	t008994	í eitt skiptið tókst frjóvgun en meðgöngunni lauk reyndar nokkrum vikum síðar með fósturláti
s38-006930	Efni þess er að koma á fastri matsnefnd fyrir lóðir og lönd í Reykjavíkurbæ.	t002193	efni þess er að koma á fastri matsnefnd fyrir lóðir og lönd í reykjavíkurbæ
s38-006931	Leynir sér ekki hvaða andi svífur þarna yfir vötnunum.	t010359	leynir sér ekki hvaða andi svífur þarna yfir vötnunum
s38-006932	Enginn mannskaði hlaust af atvikinu.	t004290	enginn mannskaði hlaust af atvikinu
s38-006933	Foreldrar hennar voru einnig með kú á Húsavík svo hún kunni vel til fjósverka.	t005485	foreldrar hennar voru einnig með kú á húsavík svo hún kunni vel til fjósverka
s38-006934	Partíið er líka búið, sagði Sara, það eru allir að fara út.	t012881	partíið er líka búið sagði sara það eru allir að fara út
s38-006935	Þau þurfa að geta keppt á sæmilega heilbrigðum grundvelli sín á milli.	t019749	þau þurfa að geta keppt á sæmilega heilbrigðum grundvelli sín á milli
