utterance, prediction, true label
Infer sentiment regarding the aspect: forritun. Snippet: Ég er að nota þessa tölvu til ritvinnslu, vefskoðunar, smá leikja og er að læra forritun., positive, neutral
Infer sentiment regarding the aspect: itune. Snippet: Við ræsingu spyr það endalausra spurninga bara svo itune geti selt þér meira af vörum sínum., negative, negative
Infer sentiment regarding the aspect: bar. Snippet: Ég þurfti að bíða eftir vini mínum á barnum í nokkrar mínútur, positive, neutral
Infer sentiment regarding the aspect: kókos hrísgrjón. Snippet: Prófaðu rifin, snarka nautakjötið og paraðu það með kókoshrísgrjónum., positive, positive
Infer sentiment regarding the aspect: flan. Snippet: Þar sem ég er Púertó Ríkó, veit ég eitthvað um flan og þessi staður þjónar einum af þeim bestu (ég vona að mamma lesi þetta ekki!)., positive, positive
Infer sentiment regarding the aspect: Windows Vista. Snippet: Ég notaði Windows XP, Windows Vista og Windows 7 mikið., neutral, neutral
Infer sentiment regarding the aspect: andrúmsloft. Snippet: Það lítur ekki mikið út að utan, en um leið og þú gengur inn er allt annað andrúmsloft., positive, positive
Infer sentiment regarding the aspect: mat. Snippet: Það er bara allt ... maturinn, andrúmsloftið ... ótrúlega góð og ljúfa gestgjafinn., positive, positive
Infer sentiment regarding the aspect: þjónustustúlka. Snippet: Þjónustustúlkan okkar hafði greinilega aldrei prófað neitt af matnum og það var enginn sem mælti með víni., negative, negative
Infer sentiment regarding the aspect: landslag. Snippet: Ef þú ert að leita að viðbjóðslegum dýrum mat með ögn af gettólandslagi ódýrt BX A$$ er þetta staðurinn til að vera á!!, positive, negative
Infer sentiment regarding the aspect: Bílstjóri fyrir LAN tæki. Snippet: Ég setti &quot;WLAN&quot; kortið aftur inni og setti aftur upp LAN tæki reklana., positive, neutral
Infer sentiment regarding the aspect: fylltar bakaðar kartöflur. Snippet: Þykkar kartöflur, kjötmikið chili og fylltar bakaðar kartöflur fullkomna matseðil sem inniheldur flott, ofurþykkt súkkulaði Frosty., positive, neutral
Infer sentiment regarding the aspect: þriðju kynslóðar örgjörvi (&quot;Ivy Bridge&quot;). Snippet: Þessi útgáfa af MacBook Pro keyrir á þriðju kynslóðar örgjörva (&quot;Ivy Bridge&quot;), ekki nýjustu fjórðu kynslóðar Haswell örgjörva sem 2013 útgáfan hefur., positive, neutral
Infer sentiment regarding the aspect: Flýttu þér. Snippet: Reyndar nota ég enn mörg Legacy forrit (Appleworks, FileMaker Pro, Quicken, Photoshop etc)!, negative, neutral
Infer sentiment regarding the aspect: ytri 24&quot; LCD skjár. Snippet: Heima og á skrifstofunni er hann tengdur við ytri 24&quot; LCD skjá, þannig að innbyggð skjástærð er ekki mjög mikilvæg., neutral, neutral
Infer sentiment regarding the aspect: Gigabit Ethernet. Snippet: Önnur tengi eru FireWire 800, Gigabit Ethernet, MagSafe tengi, hljóðnematengi., positive, neutral
Infer sentiment regarding the aspect: Windows. Snippet: Allt frá hraðanum til fjölsnertihreyfingarinnar slær þetta stýrikerfi auðveldlega við Windows., positive, negative
Infer sentiment regarding the aspect: &quot;Roy&#39;s Classics&quot;. Snippet: Réttir sem táknaðir eru „Roy&#39;s Classics“ (merktir á matseðlinum með stjörnum) eru sannreyndar uppskriftir, eins og mahi mahi með makadamíuskorpu, eða lúmskur sæt hunangs-sinnepsnautakjöt., positive, positive
Infer sentiment regarding the aspect: kerfi. Snippet: Hann er úr svo traustri byggingu og þar sem ég hef aldrei átt Mac með iPhone hjálpaði mér að venjast kerfinu aðeins., positive, neutral
Infer sentiment regarding the aspect: barþjónn. Snippet: Svo við sátum á barnum, barþjónninn virtist ekki vilja vera þar., negative, negative
Infer sentiment regarding the aspect: álhylki. Snippet: Ástæðan fyrir því að ég vel Apple MacBook vegna hönnunar þeirra og álhlífarinnar., positive, positive
Infer sentiment regarding the aspect: mjúk plasthylki. Snippet: Ég hef sleppt mínum nokkrum sinnum með aðeins grannt plasthylki sem hylur það., positive, neutral
Infer sentiment regarding the aspect: eiginleikar. Snippet: það hefur alla þá eiginleika sem við bjuggumst við og verðið var gott, virkaði vel hingað til., positive, positive
Infer sentiment regarding the aspect: steiktur matur. Snippet: Athugasemdir um steiktan mat eru réttar (fyrir neðan) en aðrir réttir, þar á meðal lambarétturinn og mörg salötin (avókadó rækjur) voru nokkuð góðir., positive, negative
Infer sentiment regarding the aspect: matseðill. Snippet: Á milli gests míns og mín tókum við sýnishorn af að minnsta kosti 80% af matseðlinum og þeir voru allir vinsælir., positive, positive
Infer sentiment regarding the aspect: taka út. Snippet: Það er um $ 7 fyrir hádegismat og þeir eru með take-out eða borða inn., positive, neutral
Infer sentiment regarding the aspect: Hvítlauksrækjur. Snippet: Ég pantaði kjúklinginn Teriyaki og maðurinn minn fékk hvítlauksrækjur., positive, neutral
Infer sentiment regarding the aspect: úti. Snippet: Það lítur ekki mikið út að utan, en um leið og þú gengur inn er allt annað andrúmsloft., positive, negative
Infer sentiment regarding the aspect: Bíður. Snippet: Að bíða í þrjár klukkustundir áður en við fáum forréttina okkar var líka dekur., positive, negative
Infer sentiment regarding the aspect: Drykkur. Snippet: Við vissum ekki hvort við ættum að panta okkur drykk eða fara?, neutral, neutral
Infer sentiment regarding the aspect: eiganda. Snippet: Eigandinn og starfsfólkið leggja sig fram um að láta þér líða vel., positive, positive
Infer sentiment regarding the aspect: verð. Snippet: Hefði getað fengið betra fyrir 1/3 af verðinu í Chinatown., negative, negative
Infer sentiment regarding the aspect: soðinn lambalæri með kartöflumús. Snippet: Ég fór síðastliðinn laugardag og fékk mér frábæra máltíð sem samanstóð af steiktu lambalæri með kartöflumús., positive, positive
Infer sentiment regarding the aspect: dansgólf. Snippet: Við settumst strax í nálægð við dansgólfið., positive, neutral
Infer sentiment regarding the aspect: þjónustu. Snippet: Hvernig geturðu vonast til að vera í viðskiptum með þjónustu sem þessa?, negative, negative
Infer sentiment regarding the aspect: verð. Snippet: ég hef borðað hér við annað tækifæri - maturinn er miðlungs miðað við verð., negative, negative
Infer sentiment regarding the aspect: máltíð fyrir sýningu. Snippet: Ef þú ert hér sem máltíð fyrir sýningu, hoppaðu upp í leigubíl og taktu þér 10 mínútur í viðbót til að fara í miðbæinn., positive, neutral
Infer sentiment regarding the aspect: barþjónn. Snippet: Myndirðu einhvern tíma trúa því að þegar þú kvartar yfir klukkutíma bið, þegar þeir segja þér að það verði 20-30 mínútur, segi framkvæmdastjórinn barþjóninum að hella niður drykkjunum sem þú varst að borga fyrir?, negative, neutral
Infer sentiment regarding the aspect: skraut. Snippet: Skreytingin er það sem kom mér inn um dyrnar í upphafi., positive, positive
Infer sentiment regarding the aspect: smoothies. Snippet: Þeir sérhæfa sig í smoothies og ferskum safi., positive, positive
Infer sentiment regarding the aspect: Kínverskur matur. Snippet: Í hreinskilni sagt er kínverski maturinn hér eitthvað sem ég get gert betra heima., negative, negative
Infer sentiment regarding the aspect: &quot;WLAN&quot; kort. Snippet: Ég setti &quot;WLAN&quot; kortið aftur inni og setti aftur upp LAN tæki reklana., positive, neutral
Infer sentiment regarding the aspect: verðlag. Snippet: Ég held að þetta sé um það bil eins gott og það gerist á einhverju nálægt þessu verðlagi., positive, neutral
Infer sentiment regarding the aspect: borða heima. Snippet: Það er um $ 7 fyrir hádegismat og þeir eru með take-out eða borða í., neutral, neutral
Infer sentiment regarding the aspect: pylsa. Snippet: ég veit ekki hvað sumir sem eru að rífast um þessa pylsu eru að tala um., positive, negative
Infer sentiment regarding the aspect: andrúmsloft. Snippet: Happy hour er svo ódýrt en það endurspeglar ekki þjónustuna eða andrúmsloftið., negative, positive
Infer sentiment regarding the aspect: parmesan ostur. Snippet: Annar vinur þurfti 3 sinnum að biðja um parmesanost., positive, neutral
Infer sentiment regarding the aspect: venjulegur harður diskur. Snippet: Ég hafði áhyggjur af því að niðurfærslan á venjulegan harða diskinn myndi gera hann óviðunandi hægan en ég þurfti ekki að hafa áhyggjur - þessi vél er sú hraðasta sem ég hef átt..., positive, positive
Infer sentiment regarding the aspect: umsóknir. Snippet: Ef þú vilt frekari upplýsingar um macs mæli ég með því að fara á apple.com og fara á macbook síðuna til að fá frekari upplýsingar um forritin., positive, neutral
Infer sentiment regarding the aspect: smellupúða. Snippet: Fyrir utan að vera ekki aðdáandi smellupúða (iðnaður staðall þessa dagana) og ömurlegum innri hátölurum, þá er erfitt fyrir mig að finna hluti um þessa fartölvu sem mér líkar ekki, sérstaklega miðað við $350 verðmiðann., neutral, negative
Infer sentiment regarding the aspect: hamborgara. Snippet: “ Á matseðlinum eru kráarréttir - hamborgarar, steikur og smalabaka - og jafnvel portabella lasagna fyrir þá svörtu sauði sem kallast &quot;grænmetisætur&quot;., positive, neutral
Infer sentiment regarding the aspect: Apple &quot;Hjálp&quot;. Snippet: Apple &quot;Hjálp&quot; er blandaður poki., negative, negative
Infer sentiment regarding the aspect: flytjanleika. Snippet: Ég vil flytjanleika spjaldtölvu, án takmarkana spjaldtölvu og þar kemur þessi fartölva við sögu., positive, positive
Infer sentiment regarding the aspect: mjúkskeljakrabbi. Snippet: Við byrjuðum á hörpuskel og aspas og fengum líka mjúkskeljakrabbann sem og ostadiskinn., positive, neutral
Infer sentiment regarding the aspect: endurheimta diska. Snippet: Eitt enn, þessi mac kemur EKKI með restore diskum og ég er ekki viss um hvort þú getir gert þá beint úr mac eins og þú getur með nýrri tölvum, einnig eru hleðslusnúrurnar úr sama ódýra efni og iPhone/iPod touch snúrur., neutral, negative
Infer sentiment regarding the aspect: salat. Snippet: Óheppilega konan við hliðina á okkur hélt að hún hefði pantað salat (þar á meðal að biðja um salatdressingu) og fékk í staðinn quesedilla., positive, neutral
Infer sentiment regarding the aspect: kl. Snippet: Eftir að ég borgaði fyrir kaupin tók ég eftir að þeir höfðu ekki gefið mér áhöld svo ég gæti borðað bökuna mína., negative, neutral
Infer sentiment regarding the aspect: þráðlaust Apple lyklaborð og mús. Snippet: Eins og nýtt ástand iMac MC309LL/A á Amazon er aðeins á $900+ stigi og það er Quad-Core 2,5 GHz örgjörvi (svipað og $799 Mini), með Radeon HD 6750M 512MB skjákorti (þessi lítill er samþætt Intel 4000 kort), og það kemur meira að segja með þráðlausu Apple lyklaborði og mús, allt sett saman í snyrtilegum og fallegum pakka., positive, neutral
Infer sentiment regarding the aspect: valkostir sem ekki eru kjöt. Snippet: kvöldverðarmatseðillinn býður upp á úrval af frábærum réttum, þar á meðal ferskum sjávarréttum og risastórum steikum, það eru líka nokkrir valkostir sem ekki eru kjöt., neutral, neutral
Infer sentiment regarding the aspect: birtustig. Snippet: Eina lausnin er að draga úr birtustigi o.s.frv., neutral, neutral
Infer sentiment regarding the aspect: borðkrókur á efri hæð. Snippet: Ég fékk tækifæri til að borða aftur á starfsstöðinni þinni fyrir nokkrum vikum, ég var í borðstofunni þinni á efri hæðinni., positive, neutral
Infer sentiment regarding the aspect: salat sósa. Snippet: Óheppilega konan við hliðina á okkur hélt að hún hefði pantað salat (þar á meðal að biðja um salatdressingu) og fékk í staðinn quesedilla., negative, neutral
Infer sentiment regarding the aspect: baunir. Snippet: Hálfur kjúklingur með fjalli af hrísgrjónum og baunum fyrir $6,25., positive, neutral
Infer sentiment regarding the aspect: hönnun. Snippet: Ástæðan fyrir því að ég vel Apple MacBook vegna hönnunar þeirra og álhlífarinnar., positive, positive
Infer sentiment regarding the aspect: margarita. Snippet: fyrir um ellefu dollara færðu risastórt burrito (eða tacos), smjörlíki og eftirrétt., positive, neutral
Infer sentiment regarding the aspect: Fjórkjarna 2,5 GHz örgjörvi. Snippet: Eins og nýtt ástand iMac MC309LL/A á Amazon er aðeins á $900+ stigi og það er Quad-Core 2,5 GHz örgjörvi (svipað og $799 Mini), með Radeon HD 6750M 512MB skjákorti (þessi lítill er samþætt Intel 4000 kort), og það kemur meira að segja með þráðlausu Apple lyklaborði og mús, allt sett saman í snyrtilegum og fallegum pakka., positive, neutral
Infer sentiment regarding the aspect: borðum. Snippet: Búðu til fleiri borð - kannski þakbar?, positive, negative
Infer sentiment regarding the aspect: Emilísk jurt. Snippet: Frá erbazzone emiliana til mostarda á ostadisknum, réttirnir á þessum veitingastað eru allir meðhöndlaðir af nákvæmni., positive, positive
Infer sentiment regarding the aspect: Windows 7. Snippet: Mjög mikilvægur eiginleiki er Firewire 800 sem samkvæmt minni reynslu virkar betur en USB3 (í PC virkt með USB3) Ég var upphaflega ekki seldur á MAC OS mér fannst það að mörgu leyti lakara en Windows 7., negative, positive
Infer sentiment regarding the aspect: máltíð. Snippet: Ég kom að ferskum og bjóst við frábærri máltíð og allt sem ég fékk var lítillega svo-svo matur framreiddur á veitingastað sem var bara svo ískalt að við gátum ekki notið þess að borða., negative, negative
Infer sentiment regarding the aspect: máltíð. Snippet: Ég spurði ítrekað hver staða máltíðarinnar væri og var ansi mikið nöldruð af ótrúlega dónalegum þjóninum., negative, neutral
Infer sentiment regarding the aspect: Mac OS X 10.8 &quot;Mountain Lion&quot;. Snippet: Ég uppfærði síðan í Mac OS X 10.8 &quot;Mountain Lion&quot;., positive, neutral
Infer sentiment regarding the aspect: stólar. Snippet: síðan gerði hún læti um að geta ekki bætt við 1 eða 2 stólum á hvorum enda borðsins fyrir fleiri fólk., negative, neutral
Infer sentiment regarding the aspect: Grískur matur. Snippet: Ef þér líkar við sjávarfang og/eða grískan mat muntu elska þennan stað þó hann sé ekki takmarkaður við bara þessa hluti., positive, positive
Infer sentiment regarding the aspect: morgunmat. Snippet: Boðið er upp á rétti eins og heitar lummur og Egg McMuffin samlokuna í morgunmat., positive, neutral
Infer sentiment regarding the aspect: Kokkur. Snippet: Waldy matreiðslumaður mælir alltaf með., positive, positive
Infer sentiment regarding the aspect: SSD. Snippet: Ég hef sett upp auka SSD og 16Gb vinnsluminni., positive, neutral
Infer sentiment regarding the aspect: borð. Snippet: Þeir koma með sósuvagn upp á borðið þitt og bjóða þér allt að 7 eða 8 úrval af sósum fyrir steikina þína (ég prófaði þær ALLAR)., positive, neutral
Infer sentiment regarding the aspect: vinna. Snippet: Það getur allt í einu ekki virkað., negative, negative
Infer sentiment regarding the aspect: 8G af vinnsluminni. Snippet: Það kemur líka með 4G af vinnsluminni en ef þú ert eins og ég viltu hámarka það svo ég setti strax 8G af vinnsluminni í hana og ég hef aldrei notað tölvu sem skilar betri árangri., positive, neutral
Infer sentiment regarding the aspect: mat. Snippet: Maturinn tók að vísu nokkrar auka mínútur að koma, en brandarar sætu þjónanna og vinsemd bættu upp fyrir það., positive, neutral
Infer sentiment regarding the aspect: Drykkur. Snippet: Það er gott að fara þangað í drykki ef þú vilt ekki verða fullur því þú verður heppinn ef þú getur fengið þér einn drykk á klukkustund að þjónustan er svo slæm., negative, neutral
Infer sentiment regarding the aspect: steiktir kjúklingar. Snippet: Vertu með steiktu kjúklingana og þér líður vel., positive, positive
Infer sentiment regarding the aspect: fjarlægðu kortið. Snippet: Í fyrsta skiptið sem ég notaði kortalesarann tók það hálftíma og pincet að fjarlægja kortið., negativ, negative
Infer sentiment regarding the aspect: rafhlaða. Snippet: Rafhlaðan endist eins og auglýst er (gefa eða taka 15-20 mínútur) og öll notendaupplifunin er mjög glæsileg., positive, positive
Infer sentiment regarding the aspect: virka. Snippet: Konan mín var svo spennt að opna kassann en kom fljótt að því að hann virkaði ekki sem skyldi., negative, negative
Infer sentiment regarding the aspect: blátt bar svæði. Snippet: Grafið bláa barsvæðið líka., positive, positive
Infer sentiment regarding the aspect: verð. Snippet: Þjónustan er frábær, engin bið og þú færð mikið fyrir verðið., positive, positive
Infer sentiment regarding the aspect: grill. Snippet: Best er að panta af grillinu (Churrasco og rif)., positive, positive
Infer sentiment regarding the aspect: innbyggður vírusvörn. Snippet: Fljótur og hefur innbyggða vírusstýringu., positive, positive
Infer sentiment regarding the aspect: vínglas. Snippet: Við pöntuðum okkur vínglas og vorum búnar að borða og borga áður en vínið kom., neutral, neutral
Infer sentiment regarding the aspect: Photoshop. Snippet: Hvað notendagerð varðar - ég er að dunda mér við allt frá leikjum (WoW) til Photoshop, en ekkert faglega., positive, neutral
Infer sentiment regarding the aspect: kertaljós. Snippet: Það er kertaljós og tónlist., positive, neutral
Infer sentiment regarding the aspect: verð. Snippet: Hvar sem er annars staðar væri verðið 3x hærra!, positive, positive
Infer sentiment regarding the aspect: gæði matar. Snippet: Þjónustan er hins vegar hnífjöfn eða tveir fyrir neðan gæði matarins (hræðilegir barþjónar) og viðskiptavinirnir eru að mestu leyti röggsamir og háværir ferðamenn (þetta gæti útskýrt slæmt viðhorf starfsfólksins) sem er hlaðið fyrir AC/DC tónleikar eða Knicks leik., positive, positive
Infer sentiment regarding the aspect: mojito. Snippet: Fáðu þér mojito og sestu á bakgarðinum., positive, positive
Infer sentiment regarding the aspect: tónlist. Snippet: Eftir matinn heyrði ég tónlist og uppgötvaði að það er setustofa á neðri hæðinni., positive, neutral
Infer sentiment regarding the aspect: hádegismatur. Snippet: Var mánudagurinn hennar í hádeginu - var að vinna að kvikmynd á svæðinu - og fann þennan sjaldgæfa gimstein., positive, neutral
Infer sentiment regarding the aspect: heitt hvítt mokka. Snippet: Hvort sem þú velur ísblönduðu mokka eða heita hvíta mokka þá ertu viss um að vera mjög ánægður., positive, positive
Infer sentiment regarding the aspect: þjónustu. Snippet: Happy hour er svo ódýrt en það endurspeglar ekki þjónustuna eða andrúmsloftið., negative, positive
Infer sentiment regarding the aspect: &quot;Home/End&quot; tegund lykla. Snippet: Það eina sem ég sakna eru &quot;Home/End&quot; týpurnar og annað sem ég var orðinn vanur eftir svo langan tíma., negative, neutral
Infer sentiment regarding the aspect: Hljóðnema tengi. Snippet: Önnur tengi eru FireWire 800, Gigabit Ethernet, MagSafe tengi, hljóðnematengi., positive, neutral
Infer sentiment regarding the aspect: hraða. Snippet: Hraðinn, einfaldleikinn, hönnunin.. hún er ljósárum á undan öllum tölvum sem ég hef átt., positive, positive
Infer sentiment regarding the aspect: fast verð matseðill. Snippet: Ég fór í veitingaviku og pantaði af prix fixe matseðlinum, negative, neutral
Infer sentiment regarding the aspect: RAM minni. Snippet: Kauptu sérstakt vinnsluminni og þú munt fá eldflaug!, positive, positive
Infer sentiment regarding the aspect: Cinna Stix. Snippet: Búðu til máltíð með hliðarpöntunum eins og Amazin&#39; Greens salötum, Buffalo Chicken Kickers og Cinna Stix., positive, neutral
Infer sentiment regarding the aspect: stígvél. Snippet: 12.44 sekúndur að ræsa., positive, neutral
Infer sentiment regarding the aspect: argentínskur chorizo forréttur. Snippet: Eini argentínski chorizo forrétturinn á $8,95 var þungur ítalsk pylsa með fennelbragði eins og þær sem seljast á $2,99/lb í búðinni., negative, negative
Infer sentiment regarding the aspect: máltíðir. Snippet: Algjörlega versta þjónusta sem ég hef upplifað og maturinn var undir meðallagi (þegar þeir gáfu fólki í raun og veru máltíðirnar sem það pantaði)., negative, neutral
Infer sentiment regarding the aspect: Hleypur. Snippet: Hleypur eins og meistari....., positive, positive
Infer sentiment regarding the aspect: mat. Snippet: Þó að veitingastaðurinn sjálfur sé ágætur þá vil ég helst ekki fara í matinn., negative, negative
Infer sentiment regarding the aspect: Fer í gang. Snippet: Fer í gang í flýti og allt tilbúið., positive, positive
Infer sentiment regarding the aspect: steik. Snippet: Steikin bráðnaði í munninum á mér., positive, positive
Infer sentiment regarding the aspect: mús. Snippet: Og hvað varðar allar fínu fingursveiflurnar -- ég gafst bara upp og setti mús við., negative, neutral
Infer sentiment regarding the aspect: CD rauf. Snippet: Þessi er enn með geisladiskarauf., positive, neutral
Infer sentiment regarding the aspect: ferskum safi. Snippet: Þeir sérhæfa sig í smoothies og ferskum safi., positive, positive
Infer sentiment regarding the aspect: starfsmanns. Snippet: Ég þurfti að flagga þriðja starfsmanni fyrir gaffal... svo nú er komið að kveðju Little RUDE Pie Company., negative, neutral
Infer sentiment regarding the aspect: brunch. Snippet: Ég kíkti við í brunch í dag og fékk mér vegan trönuberjapönnukökur og hrísgrjónamjólk., positive, neutral
Infer sentiment regarding the aspect: OWC uppfærslusett. Snippet: Þegar öllu var á botninn hvolft notaði ég í rauninni þennan $450 sparnað til að kaupa 16GB af vinnsluminni, TVEIR Seagate Momentus XT blendingsdrif og OWC uppfærslusett til að setja upp seinni harða diskinn., positive, neutral
